method,stage,adapter_eval_mode,layer,module,vector_index,max_similarity
full,fever,n/a,0,up_proj,30,0.9994956254959106
full,fever,n/a,0,up_proj,31,0.999220073223114
full,fever,n/a,0,up_proj,32,0.9991293549537659
full,fever,n/a,0,up_proj,33,0.9995670914649963
full,fever,n/a,0,up_proj,34,0.99965500831604
full,fever,n/a,0,up_proj,35,0.9996653199195862
full,fever,n/a,0,up_proj,36,0.9995177984237671
full,fever,n/a,0,up_proj,37,0.9984976053237915
full,fever,n/a,0,up_proj,38,0.9993888139724731
full,fever,n/a,0,up_proj,39,0.9985750913619995
full,fever,n/a,0,up_proj,40,0.9991344809532166
full,fever,n/a,0,up_proj,41,0.9932594895362854
full,fever,n/a,0,up_proj,42,0.9931449294090271
full,fever,n/a,0,up_proj,43,0.9982373714447021
full,fever,n/a,0,up_proj,44,0.9967397451400757
full,fever,n/a,0,up_proj,45,0.9978158473968506
full,fever,n/a,0,up_proj,46,0.9966030716896057
full,fever,n/a,0,up_proj,47,0.9985576868057251
full,fever,n/a,0,up_proj,48,0.9970439672470093
full,fever,n/a,0,up_proj,49,0.9955161213874817
full,fever,n/a,0,up_proj,50,0.9977362155914307
full,fever,n/a,0,down_proj,1,0.9999858736991882
full,fever,n/a,0,down_proj,2,0.9999802708625793
full,fever,n/a,0,down_proj,3,0.9999756217002869
full,fever,n/a,0,down_proj,4,0.9999703764915466
full,fever,n/a,0,down_proj,5,0.9999635815620422
full,fever,n/a,0,down_proj,6,0.9998420476913452
full,fever,n/a,0,down_proj,7,0.9998346567153931
full,fever,n/a,0,down_proj,8,0.9999216198921204
full,fever,n/a,0,down_proj,9,0.9998568892478943
full,fever,n/a,0,down_proj,10,0.9997625946998596
full,fever,n/a,0,down_proj,11,0.9999048709869385
full,fever,n/a,0,down_proj,12,0.9997915029525757
full,fever,n/a,0,down_proj,13,0.9998781681060791
full,fever,n/a,0,down_proj,14,0.9993888139724731
full,fever,n/a,0,down_proj,15,0.9993846416473389
full,fever,n/a,0,down_proj,16,0.9998148083686829
full,fever,n/a,0,down_proj,17,0.9998327493667603
full,fever,n/a,0,down_proj,18,0.9998139142990112
full,fever,n/a,0,down_proj,19,0.9993939995765686
full,fever,n/a,0,down_proj,20,0.9698678851127625
full,fever,n/a,0,down_proj,21,0.9695186614990234
full,fever,n/a,0,down_proj,22,0.9994005560874939
full,fever,n/a,0,down_proj,23,0.998516857624054
full,fever,n/a,0,down_proj,24,0.9990333318710327
full,fever,n/a,0,down_proj,25,0.9990602135658264
full,fever,n/a,0,down_proj,26,0.9994326233863831
full,fever,n/a,0,down_proj,27,0.9982720017433167
full,fever,n/a,0,down_proj,28,0.997696042060852
full,fever,n/a,0,down_proj,29,0.9988918900489807
full,fever,n/a,0,down_proj,30,0.9977632761001587
full,fever,n/a,0,down_proj,31,0.9980520009994507
full,fever,n/a,0,down_proj,32,0.9986202120780945
full,fever,n/a,0,down_proj,33,0.9794195294380188
full,fever,n/a,0,down_proj,34,0.9803174734115601
full,fever,n/a,0,down_proj,35,0.9988587498664856
full,fever,n/a,0,down_proj,36,0.9982591867446899
full,fever,n/a,0,down_proj,37,0.9982256293296814
full,fever,n/a,0,down_proj,38,0.9993178844451904
full,fever,n/a,0,down_proj,39,0.9987016916275024
full,fever,n/a,0,down_proj,40,0.9991154670715332
full,fever,n/a,0,down_proj,41,0.9993164539337158
full,fever,n/a,0,down_proj,42,0.9627970457077026
full,fever,n/a,0,down_proj,43,0.9626785516738892
full,fever,n/a,0,down_proj,44,0.998991072177887
full,fever,n/a,0,down_proj,45,0.9982373714447021
full,fever,n/a,0,down_proj,46,0.997948408126831
full,fever,n/a,0,down_proj,47,0.9837969541549683
full,fever,n/a,0,down_proj,48,0.9837316870689392
full,fever,n/a,0,down_proj,49,0.997012197971344
full,fever,n/a,0,down_proj,50,0.9264401197433472
full,fever,n/a,8,q_proj,1,0.9999834299087524
full,fever,n/a,8,q_proj,2,0.9999850988388062
full,fever,n/a,8,q_proj,3,0.9999858140945435
full,fever,n/a,8,q_proj,4,0.9999858736991882
full,fever,n/a,8,q_proj,5,0.9999846816062927
full,fever,n/a,8,q_proj,6,0.9999913573265076
full,fever,n/a,8,q_proj,7,0.9999440908432007
full,fever,n/a,8,q_proj,8,0.9998022317886353
full,fever,n/a,8,q_proj,9,0.9998581409454346
full,fever,n/a,8,q_proj,10,0.9999815225601196
full,fever,n/a,8,q_proj,11,0.9999759197235107
full,fever,n/a,8,q_proj,12,0.9999580979347229
full,fever,n/a,8,q_proj,13,0.9999527931213379
full,fever,n/a,8,q_proj,14,0.9998602271080017
full,fever,n/a,8,q_proj,15,0.999552309513092
full,fever,n/a,8,q_proj,16,0.9995559453964233
full,fever,n/a,8,q_proj,17,0.9998676776885986
full,fever,n/a,8,q_proj,18,0.9999469518661499
full,fever,n/a,8,q_proj,19,0.9999480247497559
full,fever,n/a,8,q_proj,20,0.9999644756317139
full,fever,n/a,8,q_proj,21,0.9999547004699707
full,fever,n/a,8,q_proj,22,0.9999722242355347
full,fever,n/a,8,q_proj,23,0.9999399185180664
full,fever,n/a,8,q_proj,24,0.9999541640281677
full,fever,n/a,8,q_proj,25,0.9999622106552124
full,fever,n/a,8,q_proj,26,0.9999759793281555
full,fever,n/a,8,q_proj,27,0.999947190284729
full,fever,n/a,8,q_proj,28,0.9999215602874756
full,fever,n/a,8,q_proj,29,0.9998886585235596
full,fever,n/a,8,q_proj,30,0.999829888343811
full,fever,n/a,8,q_proj,31,0.9996269345283508
full,fever,n/a,8,q_proj,32,0.9997336864471436
full,fever,n/a,8,q_proj,33,0.9999344348907471
full,fever,n/a,8,q_proj,34,0.9998992681503296
full,fever,n/a,8,q_proj,35,0.9999243021011353
full,fever,n/a,8,q_proj,36,0.9999309778213501
full,fever,n/a,8,q_proj,37,0.9999069571495056
full,fever,n/a,8,q_proj,38,0.9996513724327087
full,fever,n/a,8,q_proj,39,0.999557375907898
full,fever,n/a,8,q_proj,40,0.9998816251754761
full,fever,n/a,8,q_proj,41,0.9997767806053162
full,fever,n/a,8,q_proj,42,0.9997665882110596
full,fever,n/a,8,q_proj,43,0.9998819828033447
full,fever,n/a,8,q_proj,44,0.9999085664749146
full,fever,n/a,8,q_proj,45,0.9999474287033081
full,fever,n/a,8,q_proj,46,0.999887228012085
full,fever,n/a,8,q_proj,47,0.9999481439590454
full,fever,n/a,8,q_proj,48,0.9999201893806458
full,fever,n/a,8,q_proj,49,0.9999217987060547
full,fever,n/a,8,q_proj,50,0.9995435476303101
full,fever,n/a,8,v_proj,1,0.9941688776016235
full,fever,n/a,8,v_proj,2,0.9875779747962952
full,fever,n/a,8,v_proj,3,0.9670382142066956
full,fever,n/a,8,v_proj,4,0.9279869794845581
full,fever,n/a,8,v_proj,5,0.9577418565750122
full,fever,n/a,8,v_proj,6,0.9548452496528625
full,fever,n/a,8,v_proj,7,0.9956461191177368
full,fever,n/a,8,v_proj,8,0.9945711493492126
full,fever,n/a,8,v_proj,9,0.9901854395866394
full,fever,n/a,8,v_proj,10,0.9144976735115051
full,fever,n/a,8,v_proj,11,0.914844810962677
full,fever,n/a,8,v_proj,12,0.9820365905761719
full,fever,n/a,8,v_proj,13,0.9571956992149353
full,fever,n/a,8,v_proj,14,0.9658920764923096
full,fever,n/a,8,v_proj,15,0.9957518577575684
full,fever,n/a,8,v_proj,16,0.997228741645813
full,fever,n/a,8,v_proj,17,0.9973082542419434
full,fever,n/a,8,v_proj,18,0.9942251443862915
full,fever,n/a,8,v_proj,19,0.9824405908584595
full,fever,n/a,8,v_proj,20,0.9843029975891113
full,fever,n/a,8,v_proj,21,0.9883099794387817
full,fever,n/a,8,v_proj,22,0.9793903827667236
full,fever,n/a,8,v_proj,23,0.978018045425415
full,fever,n/a,8,v_proj,24,0.9936521053314209
full,fever,n/a,8,v_proj,25,0.9873589873313904
full,fever,n/a,8,v_proj,26,0.9556934833526611
full,fever,n/a,8,v_proj,27,0.9249093532562256
full,fever,n/a,8,v_proj,28,0.95160973072052
full,fever,n/a,8,v_proj,29,0.9428881406784058
full,fever,n/a,8,v_proj,30,0.9677822589874268
full,fever,n/a,8,v_proj,31,0.9616442322731018
full,fever,n/a,8,v_proj,32,0.9525849223136902
full,fever,n/a,8,v_proj,33,0.9802693128585815
full,fever,n/a,8,v_proj,34,0.9865214228630066
full,fever,n/a,8,v_proj,35,0.9492716789245605
full,fever,n/a,8,v_proj,36,0.9606655836105347
full,fever,n/a,8,v_proj,37,0.9857314229011536
full,fever,n/a,8,v_proj,38,0.9537249803543091
full,fever,n/a,8,v_proj,39,0.955196738243103
full,fever,n/a,8,v_proj,40,0.9809285402297974
full,fever,n/a,8,v_proj,41,0.9915205240249634
full,fever,n/a,8,v_proj,42,0.9891900420188904
full,fever,n/a,8,v_proj,43,0.9787509441375732
full,fever,n/a,8,v_proj,44,0.9772729277610779
full,fever,n/a,8,v_proj,45,0.9922086596488953
full,fever,n/a,8,v_proj,46,0.978916347026825
full,fever,n/a,8,v_proj,47,0.970080554485321
full,fever,n/a,8,v_proj,48,0.9694173336029053
full,fever,n/a,8,v_proj,49,0.8187501430511475
full,fever,n/a,8,v_proj,50,0.7839574217796326
full,fever,n/a,8,up_proj,1,0.9999673366546631
full,fever,n/a,8,up_proj,2,0.9999110102653503
full,fever,n/a,8,up_proj,3,0.9999082088470459
full,fever,n/a,8,up_proj,4,0.9999245405197144
full,fever,n/a,8,up_proj,5,0.9998900294303894
full,fever,n/a,8,up_proj,6,0.9999089241027832
full,fever,n/a,8,up_proj,7,0.9998520016670227
full,fever,n/a,8,up_proj,8,0.9997058510780334
full,fever,n/a,8,up_proj,9,0.9997693300247192
full,fever,n/a,8,up_proj,10,0.999733567237854
full,fever,n/a,8,up_proj,11,0.999607264995575
full,fever,n/a,8,up_proj,12,0.9996944665908813
full,fever,n/a,8,up_proj,13,0.9443824887275696
full,fever,n/a,8,up_proj,14,0.9442959427833557
full,fever,n/a,8,up_proj,15,0.9996830224990845
full,fever,n/a,8,up_proj,16,0.9995911717414856
full,fever,n/a,8,up_proj,17,0.9996179938316345
full,fever,n/a,8,up_proj,18,0.9995753169059753
full,fever,n/a,8,up_proj,19,0.999466598033905
full,fever,n/a,8,up_proj,20,0.9997414946556091
full,fever,n/a,8,up_proj,21,0.9994128346443176
full,fever,n/a,8,up_proj,22,0.9984714984893799
full,fever,n/a,8,up_proj,23,0.9955599904060364
full,fever,n/a,8,up_proj,24,0.9954062700271606
full,fever,n/a,8,up_proj,25,0.999032199382782
full,fever,n/a,8,up_proj,26,0.9990952610969543
full,fever,n/a,8,up_proj,27,0.9995532035827637
full,fever,n/a,8,up_proj,28,0.9994090795516968
full,fever,n/a,8,up_proj,29,0.975212812423706
full,fever,n/a,8,up_proj,30,0.9751228094100952
full,fever,n/a,8,up_proj,31,0.9976685047149658
full,fever,n/a,8,up_proj,32,0.98848956823349
full,fever,n/a,8,up_proj,33,0.9847943186759949
full,fever,n/a,8,up_proj,34,0.9948853254318237
full,fever,n/a,8,up_proj,35,0.99818354845047
full,fever,n/a,8,up_proj,36,0.998930037021637
full,fever,n/a,8,up_proj,37,0.9942648410797119
full,fever,n/a,8,up_proj,38,0.9946280717849731
full,fever,n/a,8,up_proj,39,0.9988943934440613
full,fever,n/a,8,up_proj,40,0.9978888630867004
full,fever,n/a,8,up_proj,41,0.9988741874694824
full,fever,n/a,8,up_proj,42,0.9983025193214417
full,fever,n/a,8,up_proj,43,0.9974907636642456
full,fever,n/a,8,up_proj,44,0.9965885877609253
full,fever,n/a,8,up_proj,45,0.9952439665794373
full,fever,n/a,8,up_proj,46,0.9943169355392456
full,fever,n/a,8,up_proj,47,0.9989189505577087
full,fever,n/a,8,up_proj,48,0.9980046153068542
full,fever,n/a,8,up_proj,49,0.9980245232582092
full,fever,n/a,8,up_proj,50,0.9971439242362976
full,fever,n/a,8,down_proj,1,0.9999962449073792
full,fever,n/a,8,down_proj,2,0.9999870657920837
full,fever,n/a,8,down_proj,3,0.9999908208847046
full,fever,n/a,8,down_proj,4,0.9999850392341614
full,fever,n/a,8,down_proj,5,0.999983549118042
full,fever,n/a,8,down_proj,6,0.9999648928642273
full,fever,n/a,8,down_proj,7,0.9999672174453735
full,fever,n/a,8,down_proj,8,0.9999740719795227
full,fever,n/a,8,down_proj,9,0.9999712705612183
full,fever,n/a,8,down_proj,10,0.9999037384986877
full,fever,n/a,8,down_proj,11,0.9997920393943787
full,fever,n/a,8,down_proj,12,0.9997868537902832
full,fever,n/a,8,down_proj,13,0.9998599886894226
full,fever,n/a,8,down_proj,14,0.9999080896377563
full,fever,n/a,8,down_proj,15,0.9999027252197266
full,fever,n/a,8,down_proj,16,0.9998939037322998
full,fever,n/a,8,down_proj,17,0.9999194145202637
full,fever,n/a,8,down_proj,18,0.9997559785842896
full,fever,n/a,8,down_proj,19,0.9986430406570435
full,fever,n/a,8,down_proj,20,0.9985289573669434
full,fever,n/a,8,down_proj,21,0.9996519088745117
full,fever,n/a,8,down_proj,22,0.9991782903671265
full,fever,n/a,8,down_proj,23,0.9991477727890015
full,fever,n/a,8,down_proj,24,0.9998500347137451
full,fever,n/a,8,down_proj,25,0.999662458896637
full,fever,n/a,8,down_proj,26,0.9985021352767944
full,fever,n/a,8,down_proj,27,0.9984805583953857
full,fever,n/a,8,down_proj,28,0.9998644590377808
full,fever,n/a,8,down_proj,29,0.9997963905334473
full,fever,n/a,8,down_proj,30,0.9987850189208984
full,fever,n/a,8,down_proj,31,0.9987432956695557
full,fever,n/a,8,down_proj,32,0.9997973442077637
full,fever,n/a,8,down_proj,33,0.999104380607605
full,fever,n/a,8,down_proj,34,0.9990854859352112
full,fever,n/a,8,down_proj,35,0.9997960925102234
full,fever,n/a,8,down_proj,36,0.9996252059936523
full,fever,n/a,8,down_proj,37,0.9990029335021973
full,fever,n/a,8,down_proj,38,0.9992036819458008
full,fever,n/a,8,down_proj,39,0.9988264441490173
full,fever,n/a,8,down_proj,40,0.9988229274749756
full,fever,n/a,8,down_proj,41,0.9909235239028931
full,fever,n/a,8,down_proj,42,0.9909862875938416
full,fever,n/a,8,down_proj,43,0.9996837377548218
full,fever,n/a,8,down_proj,44,0.9993136525154114
full,fever,n/a,8,down_proj,45,0.999256432056427
full,fever,n/a,8,down_proj,46,0.9995993375778198
full,fever,n/a,8,down_proj,47,0.9994250535964966
full,fever,n/a,8,down_proj,48,0.9992294311523438
full,fever,n/a,8,down_proj,49,0.9991202354431152
full,fever,n/a,8,down_proj,50,0.9992470741271973
full,fever,n/a,15,q_proj,1,0.9999974966049194
full,fever,n/a,15,q_proj,2,0.9999973177909851
full,fever,n/a,15,q_proj,3,0.9999971389770508
full,fever,n/a,15,q_proj,4,0.9999774694442749
full,fever,n/a,15,q_proj,5,0.9999774694442749
full,fever,n/a,15,q_proj,6,0.9999951720237732
full,fever,n/a,15,q_proj,7,0.9999915361404419
full,fever,n/a,15,q_proj,8,0.9999901056289673
full,fever,n/a,15,q_proj,9,0.9999927878379822
full,fever,n/a,15,q_proj,10,0.9999934434890747
full,fever,n/a,15,q_proj,11,0.9999891519546509
full,fever,n/a,15,q_proj,12,0.9999908208847046
full,fever,n/a,15,q_proj,13,0.9999943375587463
full,fever,n/a,15,q_proj,14,0.9999931454658508
full,fever,n/a,15,q_proj,15,0.9999920129776001
full,fever,n/a,15,q_proj,16,0.9999940395355225
full,fever,n/a,15,q_proj,17,0.9999932050704956
full,fever,n/a,15,q_proj,18,0.9999829530715942
full,fever,n/a,15,q_proj,19,0.999978244304657
full,fever,n/a,15,q_proj,20,0.9999898672103882
full,fever,n/a,15,q_proj,21,0.9999640583992004
full,fever,n/a,15,q_proj,22,0.9999615550041199
full,fever,n/a,15,q_proj,23,0.9999812245368958
full,fever,n/a,15,q_proj,24,0.9999836087226868
full,fever,n/a,15,q_proj,25,0.9999849200248718
full,fever,n/a,15,q_proj,26,0.9999904036521912
full,fever,n/a,15,q_proj,27,0.9999786019325256
full,fever,n/a,15,q_proj,28,0.9999333024024963
full,fever,n/a,15,q_proj,29,0.9999361038208008
full,fever,n/a,15,q_proj,30,0.9999877214431763
full,fever,n/a,15,q_proj,31,0.9998394250869751
full,fever,n/a,15,q_proj,32,0.9998396635055542
full,fever,n/a,15,q_proj,33,0.9999902844429016
full,fever,n/a,15,q_proj,34,0.9999285936355591
full,fever,n/a,15,q_proj,35,0.9999285340309143
full,fever,n/a,15,q_proj,36,0.9999713897705078
full,fever,n/a,15,q_proj,37,0.9999826550483704
full,fever,n/a,15,q_proj,38,0.9999881386756897
full,fever,n/a,15,q_proj,39,0.9999614953994751
full,fever,n/a,15,q_proj,40,0.9998573064804077
full,fever,n/a,15,q_proj,41,0.9998959898948669
full,fever,n/a,15,q_proj,42,0.9999626278877258
full,fever,n/a,15,q_proj,43,0.9999732971191406
full,fever,n/a,15,q_proj,44,0.9999661445617676
full,fever,n/a,15,q_proj,45,0.9999677538871765
full,fever,n/a,15,q_proj,46,0.9999803304672241
full,fever,n/a,15,q_proj,47,0.9999792575836182
full,fever,n/a,15,q_proj,48,0.9999719858169556
full,fever,n/a,15,q_proj,49,0.9999711513519287
full,fever,n/a,15,q_proj,50,0.9995144009590149
full,fever,n/a,15,v_proj,1,0.9999874234199524
full,fever,n/a,15,v_proj,2,0.9999809265136719
full,fever,n/a,15,v_proj,3,0.9999830722808838
full,fever,n/a,15,v_proj,4,0.9999585151672363
full,fever,n/a,15,v_proj,5,0.9999200105667114
full,fever,n/a,15,v_proj,6,0.9999130964279175
full,fever,n/a,15,v_proj,7,0.9999781847000122
full,fever,n/a,15,v_proj,8,0.9999744892120361
full,fever,n/a,15,v_proj,9,0.9999361038208008
full,fever,n/a,15,v_proj,10,0.9995667934417725
full,fever,n/a,15,v_proj,11,0.9995324611663818
full,fever,n/a,15,v_proj,12,0.9997868537902832
full,fever,n/a,15,v_proj,13,0.9998352527618408
full,fever,n/a,15,v_proj,14,0.9999200105667114
full,fever,n/a,15,v_proj,15,0.999688982963562
full,fever,n/a,15,v_proj,16,0.9996312260627747
full,fever,n/a,15,v_proj,17,0.9999507069587708
full,fever,n/a,15,v_proj,18,0.999966025352478
full,fever,n/a,15,v_proj,19,0.9999194145202637
full,fever,n/a,15,v_proj,20,0.999920129776001
full,fever,n/a,15,v_proj,21,0.9999285936355591
full,fever,n/a,15,v_proj,22,0.9998629689216614
full,fever,n/a,15,v_proj,23,0.9997814893722534
full,fever,n/a,15,v_proj,24,0.9997265934944153
full,fever,n/a,15,v_proj,25,0.9998925924301147
full,fever,n/a,15,v_proj,26,0.9995849132537842
full,fever,n/a,15,v_proj,27,0.9999141693115234
full,fever,n/a,15,v_proj,28,0.9995002746582031
full,fever,n/a,15,v_proj,29,0.9997943639755249
full,fever,n/a,15,v_proj,30,0.999878466129303
full,fever,n/a,15,v_proj,31,0.9998360276222229
full,fever,n/a,15,v_proj,32,0.9998494386672974
full,fever,n/a,15,v_proj,33,0.9998844861984253
full,fever,n/a,15,v_proj,34,0.999897837638855
full,fever,n/a,15,v_proj,35,0.9998621940612793
full,fever,n/a,15,v_proj,36,0.9984954595565796
full,fever,n/a,15,v_proj,37,0.9986390471458435
full,fever,n/a,15,v_proj,38,0.9997991323471069
full,fever,n/a,15,v_proj,39,0.9990810751914978
full,fever,n/a,15,v_proj,40,0.9990922212600708
full,fever,n/a,15,v_proj,41,0.9998607039451599
full,fever,n/a,15,v_proj,42,0.999722957611084
full,fever,n/a,15,v_proj,43,0.9988546967506409
full,fever,n/a,15,v_proj,44,0.9989477396011353
full,fever,n/a,15,v_proj,45,0.9993882775306702
full,fever,n/a,15,v_proj,46,0.9992278218269348
full,fever,n/a,15,v_proj,47,0.9994114637374878
full,fever,n/a,15,v_proj,48,0.9995568990707397
full,fever,n/a,15,v_proj,49,0.9998043775558472
full,fever,n/a,15,v_proj,50,0.9998857975006104
full,fever,n/a,15,up_proj,1,0.9999891519546509
full,fever,n/a,15,up_proj,2,0.9999968409538269
full,fever,n/a,15,up_proj,3,0.9999942183494568
full,fever,n/a,15,up_proj,4,0.9999719858169556
full,fever,n/a,15,up_proj,5,0.9999865293502808
full,fever,n/a,15,up_proj,6,0.9999805688858032
full,fever,n/a,15,up_proj,7,0.9999825358390808
full,fever,n/a,15,up_proj,8,0.9999823570251465
full,fever,n/a,15,up_proj,9,0.999984085559845
full,fever,n/a,15,up_proj,10,0.9999904632568359
full,fever,n/a,15,up_proj,11,0.9999844431877136
full,fever,n/a,15,up_proj,12,0.9999774098396301
full,fever,n/a,15,up_proj,13,0.9999659657478333
full,fever,n/a,15,up_proj,14,0.9999831318855286
full,fever,n/a,15,up_proj,15,0.9999840259552002
full,fever,n/a,15,up_proj,16,0.9999845027923584
full,fever,n/a,15,up_proj,17,0.9999812841415405
