method,stage,adapter_eval_mode,layer,module,vector_index,max_similarity
full,fever,n/a,0,q_proj,55,0.9998894333839417
full,fever,n/a,0,q_proj,56,0.9997808337211609
full,fever,n/a,0,q_proj,57,0.9987587332725525
full,fever,n/a,0,q_proj,58,0.998905599117279
full,fever,n/a,0,q_proj,59,0.9998043775558472
full,fever,n/a,0,q_proj,60,0.9998292922973633
full,fever,n/a,0,q_proj,61,0.9999057650566101
full,fever,n/a,0,q_proj,62,0.9997713565826416
full,fever,n/a,0,q_proj,63,0.9997768998146057
full,fever,n/a,0,q_proj,64,0.999718427658081
full,fever,n/a,0,q_proj,65,0.9998034238815308
full,fever,n/a,0,q_proj,66,0.9996174573898315
full,fever,n/a,0,q_proj,67,0.999576210975647
full,fever,n/a,0,q_proj,68,0.9996309876441956
full,fever,n/a,0,q_proj,69,0.9997796416282654
full,fever,n/a,0,q_proj,70,0.9998364448547363
full,fever,n/a,0,q_proj,71,0.9998704195022583
full,fever,n/a,0,q_proj,72,0.999740481376648
full,fever,n/a,0,q_proj,73,0.999582052230835
full,fever,n/a,0,q_proj,74,0.9996150135993958
full,fever,n/a,0,q_proj,75,0.9997072219848633
full,fever,n/a,0,q_proj,76,0.9990423321723938
full,fever,n/a,0,q_proj,77,0.9991686940193176
full,fever,n/a,0,q_proj,78,0.9993263483047485
full,fever,n/a,0,q_proj,79,0.9992950558662415
full,fever,n/a,0,q_proj,80,0.9980790615081787
full,fever,n/a,0,q_proj,81,0.9980493783950806
full,fever,n/a,0,q_proj,82,0.999791145324707
full,fever,n/a,0,q_proj,83,0.9996343851089478
full,fever,n/a,0,q_proj,84,0.9994382858276367
full,fever,n/a,0,q_proj,85,0.9996994137763977
full,fever,n/a,0,q_proj,86,0.9998257160186768
full,fever,n/a,0,q_proj,87,0.9993845224380493
full,fever,n/a,0,q_proj,88,0.9859392642974854
full,fever,n/a,0,q_proj,89,0.985925018787384
full,fever,n/a,0,q_proj,90,0.9995137453079224
full,fever,n/a,0,q_proj,91,0.9992327690124512
full,fever,n/a,0,q_proj,92,0.9993970394134521
full,fever,n/a,0,q_proj,93,0.9992509484291077
full,fever,n/a,0,q_proj,94,0.9991769790649414
full,fever,n/a,0,q_proj,95,0.99981290102005
full,fever,n/a,0,q_proj,96,0.9996845126152039
full,fever,n/a,0,q_proj,97,0.9996627569198608
full,fever,n/a,0,q_proj,98,0.9997468590736389
full,fever,n/a,0,q_proj,99,0.999564528465271
full,fever,n/a,0,q_proj,100,0.9996693730354309
full,fever,n/a,0,q_proj,101,0.9997702240943909
full,fever,n/a,0,q_proj,102,0.9993842244148254
full,fever,n/a,0,q_proj,103,0.9995861053466797
full,fever,n/a,0,q_proj,104,0.9992138743400574
full,fever,n/a,0,q_proj,105,0.9995083808898926
full,fever,n/a,0,q_proj,106,0.9995788335800171
full,fever,n/a,0,q_proj,107,0.9975087642669678
full,fever,n/a,0,q_proj,108,0.9973382949829102
full,fever,n/a,0,q_proj,109,0.9986771941184998
full,fever,n/a,0,q_proj,110,0.9987432360649109
full,fever,n/a,0,q_proj,111,0.9995118975639343
full,fever,n/a,0,q_proj,112,0.9996495246887207
full,fever,n/a,0,q_proj,113,0.9639462828636169
full,fever,n/a,0,q_proj,114,0.9631524682044983
full,fever,n/a,0,q_proj,115,0.9987567067146301
full,fever,n/a,0,q_proj,116,0.9995212554931641
full,fever,n/a,0,q_proj,117,0.9996212720870972
full,fever,n/a,0,q_proj,118,0.9992662072181702
full,fever,n/a,0,q_proj,119,0.9990599155426025
full,fever,n/a,0,q_proj,120,0.998567521572113
full,fever,n/a,0,q_proj,121,0.9994407296180725
full,fever,n/a,0,q_proj,122,0.9994338154792786
full,fever,n/a,0,q_proj,123,0.9994221329689026
full,fever,n/a,0,q_proj,124,0.9976674914360046
full,fever,n/a,0,q_proj,125,0.9966956377029419
full,fever,n/a,0,q_proj,126,0.9984292984008789
full,fever,n/a,0,q_proj,127,0.9995335340499878
full,fever,n/a,0,q_proj,128,0.999661922454834
full,fever,n/a,0,q_proj,129,0.9993143081665039
full,fever,n/a,0,q_proj,130,0.9995172619819641
full,fever,n/a,0,q_proj,131,0.9992618560791016
full,fever,n/a,0,q_proj,132,0.999167263507843
full,fever,n/a,0,q_proj,133,0.9980009198188782
full,fever,n/a,0,q_proj,134,0.9979044795036316
full,fever,n/a,0,q_proj,135,0.990621030330658
full,fever,n/a,0,q_proj,136,0.990584671497345
full,fever,n/a,0,q_proj,137,0.9990670680999756
full,fever,n/a,0,q_proj,138,0.9986686110496521
full,fever,n/a,0,q_proj,139,0.9983869791030884
full,fever,n/a,0,q_proj,140,0.9986698031425476
full,fever,n/a,0,q_proj,141,0.9995916485786438
full,fever,n/a,0,q_proj,142,0.9997897148132324
full,fever,n/a,0,q_proj,143,0.9991639256477356
full,fever,n/a,0,q_proj,144,0.9978200197219849
full,fever,n/a,0,q_proj,145,0.993691086769104
full,fever,n/a,0,q_proj,146,0.995494544506073
full,fever,n/a,0,q_proj,147,0.9979047179222107
full,fever,n/a,0,q_proj,148,0.9986693859100342
full,fever,n/a,0,q_proj,149,0.995968222618103
full,fever,n/a,0,q_proj,150,0.9967073798179626
full,fever,n/a,0,v_proj,1,0.9998497366905212
full,fever,n/a,0,v_proj,2,0.9974600076675415
full,fever,n/a,0,v_proj,3,0.9981796741485596
full,fever,n/a,0,v_proj,4,0.9981436729431152
full,fever,n/a,0,v_proj,5,0.9994697570800781
full,fever,n/a,0,v_proj,6,0.9981083869934082
full,fever,n/a,0,v_proj,7,0.9978013038635254
full,fever,n/a,0,v_proj,8,0.997162401676178
full,fever,n/a,0,v_proj,9,0.9974307417869568
full,fever,n/a,0,v_proj,10,0.9976115822792053
full,fever,n/a,0,v_proj,11,0.9919083118438721
full,fever,n/a,0,v_proj,12,0.9923074841499329
full,fever,n/a,0,v_proj,13,0.9925092458724976
full,fever,n/a,0,v_proj,14,0.994194507598877
full,fever,n/a,0,v_proj,15,0.9945184588432312
full,fever,n/a,0,v_proj,16,0.9917854070663452
full,fever,n/a,0,v_proj,17,0.988649308681488
full,fever,n/a,0,v_proj,18,0.9777778387069702
full,fever,n/a,0,v_proj,19,0.9766541123390198
full,fever,n/a,0,v_proj,20,0.9917567372322083
full,fever,n/a,0,v_proj,21,0.9850502014160156
full,fever,n/a,0,v_proj,22,0.9792283773422241
full,fever,n/a,0,v_proj,23,0.9519857168197632
full,fever,n/a,0,v_proj,24,0.9131173491477966
full,fever,n/a,0,v_proj,25,0.9359358549118042
full,fever,n/a,0,v_proj,26,0.987629771232605
full,fever,n/a,0,v_proj,27,0.9819425940513611
full,fever,n/a,0,v_proj,28,0.9768767356872559
full,fever,n/a,0,v_proj,29,0.9648952484130859
full,fever,n/a,0,v_proj,30,0.9664179682731628
full,fever,n/a,0,v_proj,31,0.9292087554931641
full,fever,n/a,0,v_proj,32,0.9307222962379456
full,fever,n/a,0,v_proj,33,0.9718858003616333
full,fever,n/a,0,v_proj,34,0.9784389734268188
full,fever,n/a,0,v_proj,35,0.8503838777542114
full,fever,n/a,0,v_proj,36,0.8353137969970703
full,fever,n/a,0,v_proj,37,0.9809883832931519
full,fever,n/a,0,v_proj,38,0.9773427844047546
full,fever,n/a,0,v_proj,39,0.9627648591995239
full,fever,n/a,0,v_proj,40,0.9137987494468689
full,fever,n/a,0,v_proj,41,0.8935387134552002
full,fever,n/a,0,v_proj,42,0.9288953542709351
full,fever,n/a,0,v_proj,43,0.9566420912742615
full,fever,n/a,0,v_proj,44,0.9468428492546082
full,fever,n/a,0,v_proj,45,0.9578936100006104
full,fever,n/a,0,v_proj,46,0.9298763871192932
full,fever,n/a,0,v_proj,47,0.9364017844200134
full,fever,n/a,0,v_proj,48,0.9608644247055054
full,fever,n/a,0,v_proj,49,0.9640063047409058
full,fever,n/a,0,v_proj,50,0.9116578102111816
full,fever,n/a,0,v_proj,51,0.8946437239646912
full,fever,n/a,0,v_proj,52,0.9602342844009399
full,fever,n/a,0,v_proj,53,0.9449265003204346
full,fever,n/a,0,v_proj,54,0.8284986019134521
full,fever,n/a,0,v_proj,55,0.7973601222038269
full,fever,n/a,0,v_proj,56,0.9513880014419556
full,fever,n/a,0,v_proj,57,0.9421759247779846
full,fever,n/a,0,v_proj,58,0.8616141676902771
full,fever,n/a,0,v_proj,59,0.8513321280479431
full,fever,n/a,0,v_proj,60,0.9711525440216064
full,fever,n/a,0,v_proj,61,0.9552211165428162
full,fever,n/a,0,v_proj,62,0.8914356827735901
full,fever,n/a,0,v_proj,63,0.9822139739990234
full,fever,n/a,0,v_proj,64,0.9210580587387085
full,fever,n/a,0,v_proj,65,0.9745713472366333
full,fever,n/a,0,v_proj,66,0.9563574194908142
full,fever,n/a,0,v_proj,67,0.9519261121749878
full,fever,n/a,0,v_proj,68,0.9667942523956299
full,fever,n/a,0,v_proj,69,0.9677239060401917
full,fever,n/a,0,v_proj,70,0.8498726487159729
full,fever,n/a,0,v_proj,71,0.8364202380180359
full,fever,n/a,0,v_proj,72,0.904239296913147
full,fever,n/a,0,v_proj,73,0.9397821426391602
full,fever,n/a,0,v_proj,74,0.8982911705970764
full,fever,n/a,0,v_proj,75,0.9590978622436523
full,fever,n/a,0,v_proj,76,0.7508194446563721
full,fever,n/a,0,v_proj,77,0.677065372467041
full,fever,n/a,0,v_proj,78,0.882386326789856
full,fever,n/a,0,v_proj,79,0.8669701218605042
full,fever,n/a,0,v_proj,80,0.8411424160003662
full,fever,n/a,0,v_proj,81,0.8045389652252197
full,fever,n/a,0,v_proj,82,0.8319083452224731
full,fever,n/a,0,v_proj,83,0.6854109168052673
full,fever,n/a,0,v_proj,84,0.734321117401123
full,fever,n/a,0,v_proj,85,0.8602015972137451
full,fever,n/a,0,v_proj,86,0.8831234574317932
full,fever,n/a,0,v_proj,87,0.9526896476745605
full,fever,n/a,0,v_proj,88,0.9174672365188599
full,fever,n/a,0,v_proj,89,0.7702701091766357
full,fever,n/a,0,v_proj,90,0.725601315498352
full,fever,n/a,0,v_proj,91,0.931473433971405
full,fever,n/a,0,v_proj,92,0.9607927799224854
full,fever,n/a,0,v_proj,93,0.8248558640480042
full,fever,n/a,0,v_proj,94,0.8187083005905151
full,fever,n/a,0,v_proj,95,0.6680235862731934
full,fever,n/a,0,v_proj,96,0.7000119686126709
full,fever,n/a,0,v_proj,97,0.8806096315383911
full,fever,n/a,0,v_proj,98,0.9463214874267578
full,fever,n/a,0,v_proj,99,0.9361978769302368
full,fever,n/a,0,v_proj,100,0.9743120670318604
full,fever,n/a,0,v_proj,101,0.948139488697052
full,fever,n/a,0,v_proj,102,0.7311413288116455
full,fever,n/a,0,v_proj,103,0.7330725193023682
full,fever,n/a,0,v_proj,104,0.8651368618011475
full,fever,n/a,0,v_proj,105,0.8203411102294922
full,fever,n/a,0,v_proj,106,0.8408883810043335
full,fever,n/a,0,v_proj,107,0.9540793895721436
full,fever,n/a,0,v_proj,108,0.9189211130142212
full,fever,n/a,0,v_proj,109,0.888643741607666
full,fever,n/a,0,v_proj,110,0.7817261219024658
full,fever,n/a,0,v_proj,111,0.7075705528259277
full,fever,n/a,0,v_proj,112,0.9316943287849426
full,fever,n/a,0,v_proj,113,0.953366756439209
full,fever,n/a,0,v_proj,114,0.729873538017273
full,fever,n/a,0,v_proj,115,0.6858053207397461
full,fever,n/a,0,v_proj,116,0.8713492155075073
full,fever,n/a,0,v_proj,117,0.9154514670372009
full,fever,n/a,0,v_proj,118,0.8746442198753357
full,fever,n/a,0,v_proj,119,0.8844592571258545
full,fever,n/a,0,v_proj,120,0.9380930662155151
full,fever,n/a,0,v_proj,121,0.8950592279434204
full,fever,n/a,0,v_proj,122,0.8937770128250122
full,fever,n/a,0,v_proj,123,0.9736617803573608
full,fever,n/a,0,v_proj,124,0.9455543756484985
full,fever,n/a,0,v_proj,125,0.9523012638092041
full,fever,n/a,0,v_proj,126,0.8214890956878662
full,fever,n/a,0,v_proj,127,0.8290096521377563
full,fever,n/a,0,v_proj,128,0.899754524230957
full,fever,n/a,0,v_proj,129,0.8590718507766724
full,fever,n/a,0,v_proj,130,0.9654309749603271
full,fever,n/a,0,v_proj,131,0.8984490633010864
full,fever,n/a,0,v_proj,132,0.8978062868118286
full,fever,n/a,0,v_proj,133,0.9080542325973511
full,fever,n/a,0,v_proj,134,0.9674214124679565
full,fever,n/a,0,v_proj,135,0.896182119846344
full,fever,n/a,0,v_proj,136,0.855785071849823
full,fever,n/a,0,v_proj,137,0.9412225484848022
full,fever,n/a,0,v_proj,138,0.939887285232544
full,fever,n/a,0,v_proj,139,0.9752504229545593
full,fever,n/a,0,v_proj,140,0.9028768539428711
full,fever,n/a,0,v_proj,141,0.8331195116043091
full,fever,n/a,0,v_proj,142,0.7806704044342041
full,fever,n/a,0,v_proj,143,0.9043276309967041
full,fever,n/a,0,v_proj,144,0.7893629670143127
full,fever,n/a,0,v_proj,145,0.7492761611938477
full,fever,n/a,0,v_proj,146,0.8623927235603333
full,fever,n/a,0,v_proj,147,0.9187436103820801
full,fever,n/a,0,v_proj,148,0.9101841449737549
full,fever,n/a,0,v_proj,149,0.9157388210296631
full,fever,n/a,0,v_proj,150,0.904388427734375
full,fever,n/a,0,up_proj,1,0.9998899698257446
full,fever,n/a,0,up_proj,2,0.9999012351036072
full,fever,n/a,0,up_proj,3,0.9999077320098877
full,fever,n/a,0,up_proj,4,0.9998299479484558
full,fever,n/a,0,up_proj,5,0.9997799396514893
full,fever,n/a,0,up_proj,6,0.9998109936714172
full,fever,n/a,0,up_proj,7,0.999722957611084
full,fever,n/a,0,up_proj,8,0.9994580149650574
full,fever,n/a,0,up_proj,9,0.9992110133171082
full,fever,n/a,0,up_proj,10,0.9991744756698608
full,fever,n/a,0,up_proj,11,0.9996140599250793
full,fever,n/a,0,up_proj,12,0.9996080994606018
full,fever,n/a,0,up_proj,13,0.9985186457633972
full,fever,n/a,0,up_proj,14,0.9987838864326477
full,fever,n/a,0,up_proj,15,0.9987814426422119
full,fever,n/a,0,up_proj,16,0.9990655779838562
full,fever,n/a,0,up_proj,17,0.9993733167648315
full,fever,n/a,0,up_proj,18,0.9992027878761292
full,fever,n/a,0,up_proj,19,0.9992166757583618
full,fever,n/a,0,up_proj,20,0.9988760352134705
full,fever,n/a,0,up_proj,21,0.9990230202674866
full,fever,n/a,0,up_proj,22,0.9993987679481506
full,fever,n/a,0,up_proj,23,0.9995123147964478
full,fever,n/a,0,up_proj,24,0.9993665218353271
full,fever,n/a,0,up_proj,25,0.9996580481529236
full,fever,n/a,0,up_proj,26,0.996884286403656
full,fever,n/a,0,up_proj,27,0.9972339868545532
full,fever,n/a,0,up_proj,28,0.9983205199241638
full,fever,n/a,0,up_proj,29,0.9988324046134949
full,fever,n/a,0,up_proj,30,0.9994953870773315
full,fever,n/a,0,up_proj,31,0.9991496801376343
full,fever,n/a,0,up_proj,32,0.9991826415061951
full,fever,n/a,0,up_proj,33,0.9995999932289124
full,fever,n/a,0,up_proj,34,0.9996297359466553
full,fever,n/a,0,up_proj,35,0.999553918838501
full,fever,n/a,0,up_proj,36,0.9993994235992432
full,fever,n/a,0,up_proj,37,0.9990056753158569
full,fever,n/a,0,up_proj,38,0.9992390871047974
full,fever,n/a,0,up_proj,39,0.9991970062255859
full,fever,n/a,0,up_proj,40,0.9991925954818726
full,fever,n/a,0,up_proj,41,0.9979166984558105
full,fever,n/a,0,up_proj,42,0.9980490803718567
full,fever,n/a,0,up_proj,43,0.9980700016021729
full,fever,n/a,0,up_proj,44,0.993803858757019
full,fever,n/a,0,up_proj,45,0.9924189448356628
full,fever,n/a,0,up_proj,46,0.9962740540504456
full,fever,n/a,0,up_proj,47,0.9987615942955017
full,fever,n/a,0,up_proj,48,0.9981393218040466
full,fever,n/a,0,up_proj,49,0.9946260452270508
full,fever,n/a,0,up_proj,50,0.9949788451194763
full,fever,n/a,0,up_proj,51,0.9981757402420044
full,fever,n/a,0,up_proj,52,0.9986401200294495
full,fever,n/a,0,up_proj,53,0.9986329674720764
full,fever,n/a,0,up_proj,54,0.9633165001869202
full,fever,n/a,0,up_proj,55,0.9772915244102478
full,fever,n/a,0,up_proj,56,0.9768948554992676
full,fever,n/a,0,up_proj,57,0.7453439235687256
full,fever,n/a,0,up_proj,58,0.7432678937911987
full,fever,n/a,0,up_proj,59,0.997333824634552
full,fever,n/a,0,up_proj,60,0.9953938722610474
full,fever,n/a,0,up_proj,61,0.9950452446937561
full,fever,n/a,0,up_proj,62,0.9936638474464417
full,fever,n/a,0,up_proj,63,0.9876636862754822
full,fever,n/a,0,up_proj,64,0.979627251625061
full,fever,n/a,0,up_proj,65,0.9967250823974609
full,fever,n/a,0,up_proj,66,0.9706881046295166
full,fever,n/a,0,up_proj,67,0.9816729426383972
full,fever,n/a,0,up_proj,68,0.8237542510032654
full,fever,n/a,0,up_proj,69,0.6885876059532166
full,fever,n/a,0,up_proj,70,0.8286693096160889
full,fever,n/a,0,up_proj,71,0.9830482602119446
full,fever,n/a,0,up_proj,72,0.9878495931625366
full,fever,n/a,0,up_proj,73,0.9948083162307739
full,fever,n/a,0,up_proj,74,0.9948011040687561
full,fever,n/a,0,up_proj,75,0.9926126599311829
full,fever,n/a,0,up_proj,76,0.9846833944320679
full,fever,n/a,0,up_proj,77,0.98637455701828
full,fever,n/a,0,up_proj,78,0.7266495823860168
full,fever,n/a,0,up_proj,79,0.7298031449317932
full,fever,n/a,0,up_proj,80,0.9927784204483032
full,fever,n/a,0,up_proj,81,0.9877650141716003
full,fever,n/a,0,up_proj,82,0.9890514016151428
full,fever,n/a,0,up_proj,83,0.9516412615776062
full,fever,n/a,0,up_proj,84,0.9492979049682617
full,fever,n/a,0,up_proj,85,0.9149274230003357
full,fever,n/a,0,up_proj,86,0.7065622806549072
full,fever,n/a,0,up_proj,87,0.7359524965286255
full,fever,n/a,0,up_proj,88,0.9282516837120056
full,fever,n/a,0,up_proj,89,0.9084913730621338
full,fever,n/a,0,up_proj,90,0.9641607403755188
full,fever,n/a,0,up_proj,91,0.9691805243492126
full,fever,n/a,0,up_proj,92,0.9520515203475952
full,fever,n/a,0,up_proj,93,0.9727216362953186
full,fever,n/a,0,up_proj,94,0.9818068742752075
full,fever,n/a,0,up_proj,95,0.9833663105964661
full,fever,n/a,0,up_proj,96,0.9895974397659302
full,fever,n/a,0,up_proj,97,0.948864221572876
full,fever,n/a,0,up_proj,98,0.9700146913528442
full,fever,n/a,0,up_proj,99,0.9676005840301514
full,fever,n/a,0,up_proj,100,0.9761170744895935
full,fever,n/a,0,up_proj,101,0.968099057674408
full,fever,n/a,0,up_proj,102,0.9684582352638245
full,fever,n/a,0,up_proj,103,0.9531325697898865
full,fever,n/a,0,up_proj,104,0.9880059957504272
full,fever,n/a,0,up_proj,105,0.9495342969894409
full,fever,n/a,0,up_proj,106,0.9763255715370178
full,fever,n/a,0,up_proj,107,0.9820067882537842
full,fever,n/a,0,up_proj,108,0.9839938879013062
full,fever,n/a,0,up_proj,109,0.9668700098991394
full,fever,n/a,0,up_proj,110,0.964230477809906
full,fever,n/a,0,up_proj,111,0.9772531986236572
full,fever,n/a,0,up_proj,112,0.9869613647460938
full,fever,n/a,0,up_proj,113,0.9603314399719238
full,fever,n/a,0,up_proj,114,0.958509087562561
full,fever,n/a,0,up_proj,115,0.9758288264274597
full,fever,n/a,0,up_proj,116,0.9888925552368164
full,fever,n/a,0,up_proj,117,0.8837844729423523
full,fever,n/a,0,up_proj,118,0.8829052448272705
full,fever,n/a,0,up_proj,119,0.9528268575668335
full,fever,n/a,0,up_proj,120,0.9564397931098938
full,fever,n/a,0,up_proj,121,0.8965325355529785
full,fever,n/a,0,up_proj,122,0.9080556631088257
full,fever,n/a,0,up_proj,123,0.9494028687477112
full,fever,n/a,0,up_proj,124,0.9766895771026611
full,fever,n/a,0,up_proj,125,0.9754036068916321
full,fever,n/a,0,up_proj,126,0.9766702055931091
full,fever,n/a,0,up_proj,127,0.9551215171813965
full,fever,n/a,0,up_proj,128,0.9553671479225159
full,fever,n/a,0,up_proj,129,0.8851038217544556
full,fever,n/a,0,up_proj,130,0.8914352059364319
full,fever,n/a,0,up_proj,131,0.7440358996391296
full,fever,n/a,0,up_proj,132,0.7997108101844788
full,fever,n/a,0,up_proj,133,0.9826170802116394
full,fever,n/a,0,up_proj,134,0.9733608365058899
full,fever,n/a,0,up_proj,135,0.9806734919548035
full,fever,n/a,0,up_proj,136,0.9689934253692627
full,fever,n/a,0,up_proj,137,0.9873712658882141
full,fever,n/a,0,up_proj,138,0.9763892292976379
full,fever,n/a,0,up_proj,139,0.9642478227615356
full,fever,n/a,0,up_proj,140,0.9737625122070312
full,fever,n/a,0,up_proj,141,0.9786772727966309
full,fever,n/a,0,up_proj,142,0.9746483564376831
full,fever,n/a,0,up_proj,143,0.9425840973854065
full,fever,n/a,0,up_proj,144,0.8695939779281616
full,fever,n/a,0,up_proj,145,0.8268185257911682
full,fever,n/a,0,up_proj,146,0.9455718398094177
full,fever,n/a,0,up_proj,147,0.944442093372345
full,fever,n/a,0,up_proj,148,0.9241811037063599
full,fever,n/a,0,up_proj,149,0.8255533576011658
full,fever,n/a,0,up_proj,150,0.8698093891143799
full,fever,n/a,0,down_proj,1,0.9999837875366211
full,fever,n/a,0,down_proj,2,0.9999804496765137
full,fever,n/a,0,down_proj,3,0.999971330165863
full,fever,n/a,0,down_proj,4,0.9999712109565735
full,fever,n/a,0,down_proj,5,0.9999604821205139
full,fever,n/a,0,down_proj,6,0.999900221824646
full,fever,n/a,0,down_proj,7,0.9999005198478699
full,fever,n/a,0,down_proj,8,0.9999029636383057
full,fever,n/a,0,down_proj,9,0.9997641444206238
full,fever,n/a,0,down_proj,10,0.9997397661209106
full,fever,n/a,0,down_proj,11,0.9997837543487549
full,fever,n/a,0,down_proj,12,0.9998354911804199
full,fever,n/a,0,down_proj,13,0.9998199343681335
full,fever,n/a,0,down_proj,14,0.9997720122337341
full,fever,n/a,0,down_proj,15,0.9997924566268921
full,fever,n/a,0,down_proj,16,0.9996093511581421
full,fever,n/a,0,down_proj,17,0.9972379207611084
full,fever,n/a,0,down_proj,18,0.9973877668380737
full,fever,n/a,0,down_proj,19,0.9995162487030029
full,fever,n/a,0,down_proj,20,0.7424175143241882
full,fever,n/a,0,down_proj,21,0.742313027381897
full,fever,n/a,0,down_proj,22,0.9993412494659424
full,fever,n/a,0,down_proj,23,0.9986457824707031
full,fever,n/a,0,down_proj,24,0.998868465423584
full,fever,n/a,0,down_proj,25,0.999559223651886
full,fever,n/a,0,down_proj,26,0.9995123744010925
full,fever,n/a,0,down_proj,27,0.99615877866745
full,fever,n/a,0,down_proj,28,0.9958244562149048
full,fever,n/a,0,down_proj,29,0.9983788728713989
full,fever,n/a,0,down_proj,30,0.9978694915771484
full,fever,n/a,0,down_proj,31,0.9982833862304688
full,fever,n/a,0,down_proj,32,0.9992142915725708
full,fever,n/a,0,down_proj,33,0.9516372084617615
full,fever,n/a,0,down_proj,34,0.9509075880050659
full,fever,n/a,0,down_proj,35,0.9987781643867493
full,fever,n/a,0,down_proj,36,0.9953898191452026
full,fever,n/a,0,down_proj,37,0.9948735237121582
full,fever,n/a,0,down_proj,38,0.9994146227836609
full,fever,n/a,0,down_proj,39,0.9989662766456604
full,fever,n/a,0,down_proj,40,0.9994298219680786
full,fever,n/a,0,down_proj,41,0.9993540048599243
full,fever,n/a,0,down_proj,42,0.952482283115387
full,fever,n/a,0,down_proj,43,0.9522602558135986
full,fever,n/a,0,down_proj,44,0.9984641671180725
full,fever,n/a,0,down_proj,45,0.9981650710105896
full,fever,n/a,0,down_proj,46,0.996795654296875
full,fever,n/a,0,down_proj,47,0.9933909773826599
full,fever,n/a,0,down_proj,48,0.995107114315033
full,fever,n/a,0,down_proj,49,0.9971725940704346
full,fever,n/a,0,down_proj,50,0.980966329574585
full,fever,n/a,0,down_proj,51,0.981016993522644
full,fever,n/a,0,down_proj,52,0.9964043498039246
full,fever,n/a,0,down_proj,53,0.9949024319648743
full,fever,n/a,0,down_proj,54,0.9959185719490051
full,fever,n/a,0,down_proj,55,0.9946479797363281
full,fever,n/a,0,down_proj,56,0.9956866502761841
full,fever,n/a,0,down_proj,57,0.9854303598403931
full,fever,n/a,0,down_proj,58,0.9786670804023743
full,fever,n/a,0,down_proj,59,0.988097608089447
full,fever,n/a,0,down_proj,60,0.9951601028442383
full,fever,n/a,0,down_proj,61,0.996122419834137
full,fever,n/a,0,down_proj,62,0.9948687553405762
full,fever,n/a,0,down_proj,63,0.9940903782844543
full,fever,n/a,0,down_proj,64,0.9929154515266418
full,fever,n/a,0,down_proj,65,0.9938101768493652
full,fever,n/a,0,down_proj,66,0.985657274723053
full,fever,n/a,0,down_proj,67,0.9850898385047913
full,fever,n/a,0,down_proj,68,0.9945163130760193
