method,stage,adapter_eval_mode,layer,module,vector_index,max_similarity
full,fever,n/a,0,up_proj,22,0.9994377493858337
full,fever,n/a,0,up_proj,23,0.9995687007904053
full,fever,n/a,0,up_proj,24,0.9996190667152405
full,fever,n/a,0,up_proj,25,0.9997409582138062
full,fever,n/a,0,up_proj,26,0.9994334578514099
full,fever,n/a,0,up_proj,27,0.999083936214447
full,fever,n/a,0,up_proj,28,0.9988899827003479
full,fever,n/a,0,up_proj,29,0.9986638426780701
full,fever,n/a,0,up_proj,30,0.9995154738426208
full,fever,n/a,0,up_proj,31,0.999388575553894
full,fever,n/a,0,up_proj,32,0.994569718837738
full,fever,n/a,0,up_proj,33,0.9946712851524353
full,fever,n/a,0,up_proj,34,0.9995129108428955
full,fever,n/a,0,up_proj,35,0.999609649181366
full,fever,n/a,0,up_proj,36,0.9996395111083984
full,fever,n/a,0,up_proj,37,0.9995052814483643
full,fever,n/a,0,up_proj,38,0.999634325504303
full,fever,n/a,0,up_proj,39,0.9995670914649963
full,fever,n/a,0,up_proj,40,0.9993752241134644
full,fever,n/a,0,up_proj,41,0.9973295331001282
full,fever,n/a,0,up_proj,42,0.997024416923523
full,fever,n/a,0,up_proj,43,0.9993283748626709
full,fever,n/a,0,up_proj,44,0.9964115023612976
full,fever,n/a,0,up_proj,45,0.9979314804077148
full,fever,n/a,0,up_proj,46,0.9978962540626526
full,fever,n/a,0,up_proj,47,0.9986859560012817
full,fever,n/a,0,up_proj,48,0.9969397783279419
full,fever,n/a,0,up_proj,49,0.998999834060669
full,fever,n/a,0,up_proj,50,0.9978370666503906
full,fever,n/a,0,down_proj,1,0.9999862909317017
full,fever,n/a,0,down_proj,2,0.9999820590019226
full,fever,n/a,0,down_proj,3,0.9999752044677734
full,fever,n/a,0,down_proj,4,0.9999736547470093
full,fever,n/a,0,down_proj,5,0.9999639391899109
full,fever,n/a,0,down_proj,6,0.9999322891235352
full,fever,n/a,0,down_proj,7,0.999922513961792
full,fever,n/a,0,down_proj,8,0.9999372959136963
full,fever,n/a,0,down_proj,9,0.9999034404754639
full,fever,n/a,0,down_proj,10,0.9998684525489807
full,fever,n/a,0,down_proj,11,0.9998538494110107
full,fever,n/a,0,down_proj,12,0.9998960494995117
full,fever,n/a,0,down_proj,13,0.9998408555984497
full,fever,n/a,0,down_proj,14,0.9997414350509644
full,fever,n/a,0,down_proj,15,0.9997953176498413
full,fever,n/a,0,down_proj,16,0.9997802376747131
full,fever,n/a,0,down_proj,17,0.998641848564148
full,fever,n/a,0,down_proj,18,0.9985544085502625
full,fever,n/a,0,down_proj,19,0.999505341053009
full,fever,n/a,0,down_proj,20,0.8315130472183228
full,fever,n/a,0,down_proj,21,0.8313580751419067
full,fever,n/a,0,down_proj,22,0.9996728897094727
full,fever,n/a,0,down_proj,23,0.9988793134689331
full,fever,n/a,0,down_proj,24,0.9988218545913696
full,fever,n/a,0,down_proj,25,0.9989725947380066
full,fever,n/a,0,down_proj,26,0.9992483258247375
full,fever,n/a,0,down_proj,27,0.9994009733200073
full,fever,n/a,0,down_proj,28,0.9977805018424988
full,fever,n/a,0,down_proj,29,0.9977983832359314
full,fever,n/a,0,down_proj,30,0.9987848997116089
full,fever,n/a,0,down_proj,31,0.998684823513031
full,fever,n/a,0,down_proj,32,0.999292254447937
full,fever,n/a,0,down_proj,33,0.9982551336288452
full,fever,n/a,0,down_proj,34,0.9980658292770386
full,fever,n/a,0,down_proj,35,0.9987953305244446
full,fever,n/a,0,down_proj,36,0.9980417490005493
full,fever,n/a,0,down_proj,37,0.9981206059455872
full,fever,n/a,0,down_proj,38,0.9994380474090576
full,fever,n/a,0,down_proj,39,0.998532235622406
full,fever,n/a,0,down_proj,40,0.9975590109825134
full,fever,n/a,0,down_proj,41,0.9984190464019775
full,fever,n/a,0,down_proj,42,0.9535270929336548
full,fever,n/a,0,down_proj,43,0.953964114189148
full,fever,n/a,0,down_proj,44,0.9981655478477478
full,fever,n/a,0,down_proj,45,0.9980989694595337
full,fever,n/a,0,down_proj,46,0.9980656504631042
full,fever,n/a,0,down_proj,47,0.9829225540161133
full,fever,n/a,0,down_proj,48,0.9821664690971375
full,fever,n/a,0,down_proj,49,0.9974360466003418
full,fever,n/a,0,down_proj,50,0.7592746615409851
full,fever,n/a,8,q_proj,1,0.9999811053276062
full,fever,n/a,8,q_proj,2,0.9999916553497314
full,fever,n/a,8,q_proj,3,0.9999933242797852
full,fever,n/a,8,q_proj,4,0.9999764561653137
full,fever,n/a,8,q_proj,5,0.9999767541885376
full,fever,n/a,8,q_proj,6,0.9999855160713196
full,fever,n/a,8,q_proj,7,0.9999618530273438
full,fever,n/a,8,q_proj,8,0.9997779726982117
full,fever,n/a,8,q_proj,9,0.9998058080673218
full,fever,n/a,8,q_proj,10,0.9999719262123108
full,fever,n/a,8,q_proj,11,0.9999716281890869
full,fever,n/a,8,q_proj,12,0.9999784231185913
full,fever,n/a,8,q_proj,13,0.9999319314956665
full,fever,n/a,8,q_proj,14,0.9999520778656006
full,fever,n/a,8,q_proj,15,0.9999524354934692
full,fever,n/a,8,q_proj,16,0.9999251365661621
full,fever,n/a,8,q_proj,17,0.9999731183052063
full,fever,n/a,8,q_proj,18,0.999976634979248
full,fever,n/a,8,q_proj,19,0.9999754428863525
full,fever,n/a,8,q_proj,20,0.9999622106552124
full,fever,n/a,8,q_proj,21,0.9999731779098511
full,fever,n/a,8,q_proj,22,0.9999599456787109
full,fever,n/a,8,q_proj,23,0.9999815821647644
full,fever,n/a,8,q_proj,24,0.999971866607666
full,fever,n/a,8,q_proj,25,0.9999767541885376
full,fever,n/a,8,q_proj,26,0.9999690055847168
full,fever,n/a,8,q_proj,27,0.9999600052833557
full,fever,n/a,8,q_proj,28,0.9999057054519653
full,fever,n/a,8,q_proj,29,0.9998794198036194
full,fever,n/a,8,q_proj,30,0.9998436570167542
full,fever,n/a,8,q_proj,31,0.9997196197509766
full,fever,n/a,8,q_proj,32,0.9996752142906189
full,fever,n/a,8,q_proj,33,0.9998620748519897
full,fever,n/a,8,q_proj,34,0.9998977780342102
full,fever,n/a,8,q_proj,35,0.9999275207519531
full,fever,n/a,8,q_proj,36,0.999899685382843
full,fever,n/a,8,q_proj,37,0.9998621940612793
full,fever,n/a,8,q_proj,38,0.9995553493499756
full,fever,n/a,8,q_proj,39,0.9995618462562561
full,fever,n/a,8,q_proj,40,0.9999046325683594
full,fever,n/a,8,q_proj,41,0.999785840511322
full,fever,n/a,8,q_proj,42,0.9998503923416138
full,fever,n/a,8,q_proj,43,0.9993840456008911
full,fever,n/a,8,q_proj,44,0.9993025660514832
full,fever,n/a,8,q_proj,45,0.9997919797897339
full,fever,n/a,8,q_proj,46,0.999871015548706
full,fever,n/a,8,q_proj,47,0.9999184608459473
full,fever,n/a,8,q_proj,48,0.9998615980148315
full,fever,n/a,8,q_proj,49,0.9999227523803711
full,fever,n/a,8,q_proj,50,0.999807596206665
full,fever,n/a,8,v_proj,1,0.9976304769515991
full,fever,n/a,8,v_proj,2,0.9933707118034363
full,fever,n/a,8,v_proj,3,0.9593566656112671
full,fever,n/a,8,v_proj,4,0.9100189208984375
full,fever,n/a,8,v_proj,5,0.9733972549438477
full,fever,n/a,8,v_proj,6,0.9679855108261108
full,fever,n/a,8,v_proj,7,0.9949461817741394
full,fever,n/a,8,v_proj,8,0.9745490550994873
full,fever,n/a,8,v_proj,9,0.974632978439331
full,fever,n/a,8,v_proj,10,0.9792114496231079
full,fever,n/a,8,v_proj,11,0.9792913198471069
full,fever,n/a,8,v_proj,12,0.9588145017623901
full,fever,n/a,8,v_proj,13,0.9597552418708801
full,fever,n/a,8,v_proj,14,0.9897668361663818
full,fever,n/a,8,v_proj,15,0.9953129291534424
full,fever,n/a,8,v_proj,16,0.9925457239151001
full,fever,n/a,8,v_proj,17,0.9919798374176025
full,fever,n/a,8,v_proj,18,0.974129319190979
full,fever,n/a,8,v_proj,19,0.9697427749633789
full,fever,n/a,8,v_proj,20,0.9941455125808716
full,fever,n/a,8,v_proj,21,0.9870887994766235
full,fever,n/a,8,v_proj,22,0.983993411064148
full,fever,n/a,8,v_proj,23,0.9747245907783508
full,fever,n/a,8,v_proj,24,0.9922410845756531
full,fever,n/a,8,v_proj,25,0.9958370923995972
full,fever,n/a,8,v_proj,26,0.9890129566192627
full,fever,n/a,8,v_proj,27,0.9699181318283081
full,fever,n/a,8,v_proj,28,0.9670878648757935
full,fever,n/a,8,v_proj,29,0.9532693028450012
full,fever,n/a,8,v_proj,30,0.9456936120986938
full,fever,n/a,8,v_proj,31,0.94698566198349
full,fever,n/a,8,v_proj,32,0.9365885853767395
full,fever,n/a,8,v_proj,33,0.9742425680160522
full,fever,n/a,8,v_proj,34,0.9919628500938416
full,fever,n/a,8,v_proj,35,0.9746277928352356
full,fever,n/a,8,v_proj,36,0.9716169238090515
full,fever,n/a,8,v_proj,37,0.9784074425697327
full,fever,n/a,8,v_proj,38,0.9534084796905518
full,fever,n/a,8,v_proj,39,0.9611823558807373
full,fever,n/a,8,v_proj,40,0.9859365224838257
full,fever,n/a,8,v_proj,41,0.9951472282409668
full,fever,n/a,8,v_proj,42,0.9932184219360352
full,fever,n/a,8,v_proj,43,0.977839469909668
full,fever,n/a,8,v_proj,44,0.9827352166175842
full,fever,n/a,8,v_proj,45,0.9908974766731262
full,fever,n/a,8,v_proj,46,0.977128267288208
full,fever,n/a,8,v_proj,47,0.9717016220092773
full,fever,n/a,8,v_proj,48,0.9619444608688354
full,fever,n/a,8,v_proj,49,0.713918149471283
full,fever,n/a,8,v_proj,50,0.7268903255462646
full,fever,n/a,8,up_proj,1,0.9999685883522034
full,fever,n/a,8,up_proj,2,0.9999213218688965
full,fever,n/a,8,up_proj,3,0.9999114871025085
full,fever,n/a,8,up_proj,4,0.9999237656593323
full,fever,n/a,8,up_proj,5,0.9998896718025208
full,fever,n/a,8,up_proj,6,0.999885618686676
full,fever,n/a,8,up_proj,7,0.9998723864555359
full,fever,n/a,8,up_proj,8,0.9997127652168274
full,fever,n/a,8,up_proj,9,0.9997482299804688
full,fever,n/a,8,up_proj,10,0.9997830986976624
full,fever,n/a,8,up_proj,11,0.9998021125793457
full,fever,n/a,8,up_proj,12,0.9996922016143799
full,fever,n/a,8,up_proj,13,0.9696139097213745
full,fever,n/a,8,up_proj,14,0.9697070717811584
full,fever,n/a,8,up_proj,15,0.9997380971908569
full,fever,n/a,8,up_proj,16,0.999789297580719
full,fever,n/a,8,up_proj,17,0.9997894167900085
full,fever,n/a,8,up_proj,18,0.999732255935669
full,fever,n/a,8,up_proj,19,0.9994734525680542
full,fever,n/a,8,up_proj,20,0.9995447993278503
full,fever,n/a,8,up_proj,21,0.9994636178016663
full,fever,n/a,8,up_proj,22,0.9993774890899658
full,fever,n/a,8,up_proj,23,0.9990612268447876
full,fever,n/a,8,up_proj,24,0.9989257454872131
full,fever,n/a,8,up_proj,25,0.9988702535629272
full,fever,n/a,8,up_proj,26,0.9987180829048157
full,fever,n/a,8,up_proj,27,0.9992491602897644
full,fever,n/a,8,up_proj,28,0.999274492263794
full,fever,n/a,8,up_proj,29,0.997968316078186
full,fever,n/a,8,up_proj,30,0.9975959062576294
full,fever,n/a,8,up_proj,31,0.9979192614555359
full,fever,n/a,8,up_proj,32,0.99635910987854
full,fever,n/a,8,up_proj,33,0.9963027834892273
full,fever,n/a,8,up_proj,34,0.9977848529815674
full,fever,n/a,8,up_proj,35,0.9989195466041565
full,fever,n/a,8,up_proj,36,0.9982532262802124
full,fever,n/a,8,up_proj,37,0.9973391890525818
full,fever,n/a,8,up_proj,38,0.9979758858680725
full,fever,n/a,8,up_proj,39,0.9825692772865295
full,fever,n/a,8,up_proj,40,0.9808952808380127
full,fever,n/a,8,up_proj,41,0.9943256974220276
full,fever,n/a,8,up_proj,42,0.996107280254364
full,fever,n/a,8,up_proj,43,0.9982409477233887
full,fever,n/a,8,up_proj,44,0.9989628791809082
full,fever,n/a,8,up_proj,45,0.9983238577842712
full,fever,n/a,8,up_proj,46,0.9980463981628418
full,fever,n/a,8,up_proj,47,0.9962614178657532
full,fever,n/a,8,up_proj,48,0.9981433153152466
full,fever,n/a,8,up_proj,49,0.9982223510742188
full,fever,n/a,8,up_proj,50,0.9986573457717896
full,fever,n/a,8,down_proj,1,0.9999963641166687
full,fever,n/a,8,down_proj,2,0.9999871850013733
full,fever,n/a,8,down_proj,3,0.9999880194664001
full,fever,n/a,8,down_proj,4,0.9999843835830688
full,fever,n/a,8,down_proj,5,0.9999749064445496
full,fever,n/a,8,down_proj,6,0.9999772310256958
full,fever,n/a,8,down_proj,7,0.9999778270721436
full,fever,n/a,8,down_proj,8,0.9999744296073914
full,fever,n/a,8,down_proj,9,0.9999727010726929
full,fever,n/a,8,down_proj,10,0.9999157786369324
full,fever,n/a,8,down_proj,11,0.9997968673706055
full,fever,n/a,8,down_proj,12,0.9997868537902832
full,fever,n/a,8,down_proj,13,0.9998912215232849
full,fever,n/a,8,down_proj,14,0.9999403953552246
full,fever,n/a,8,down_proj,15,0.9999601244926453
full,fever,n/a,8,down_proj,16,0.999953031539917
full,fever,n/a,8,down_proj,17,0.999923825263977
full,fever,n/a,8,down_proj,18,0.9999401569366455
full,fever,n/a,8,down_proj,19,0.9999157786369324
full,fever,n/a,8,down_proj,20,0.9996254444122314
full,fever,n/a,8,down_proj,21,0.9995793104171753
full,fever,n/a,8,down_proj,22,0.9996154308319092
full,fever,n/a,8,down_proj,23,0.9996582865715027
full,fever,n/a,8,down_proj,24,0.9998415112495422
full,fever,n/a,8,down_proj,25,0.9997840523719788
full,fever,n/a,8,down_proj,26,0.9983136057853699
full,fever,n/a,8,down_proj,27,0.9982143640518188
full,fever,n/a,8,down_proj,28,0.9997795224189758
full,fever,n/a,8,down_proj,29,0.9997963905334473
full,fever,n/a,8,down_proj,30,0.9997316598892212
full,fever,n/a,8,down_proj,31,0.9998400807380676
full,fever,n/a,8,down_proj,32,0.9997062087059021
full,fever,n/a,8,down_proj,33,0.9997301697731018
full,fever,n/a,8,down_proj,34,0.9997038245201111
full,fever,n/a,8,down_proj,35,0.9996511936187744
full,fever,n/a,8,down_proj,36,0.9997976422309875
full,fever,n/a,8,down_proj,37,0.9998677372932434
full,fever,n/a,8,down_proj,38,0.9998177886009216
full,fever,n/a,8,down_proj,39,0.9997197389602661
full,fever,n/a,8,down_proj,40,0.9998012185096741
full,fever,n/a,8,down_proj,41,0.997053861618042
full,fever,n/a,8,down_proj,42,0.9971839189529419
full,fever,n/a,8,down_proj,43,0.9989968538284302
full,fever,n/a,8,down_proj,44,0.9991908073425293
full,fever,n/a,8,down_proj,45,0.9992187023162842
full,fever,n/a,8,down_proj,46,0.9995905756950378
full,fever,n/a,8,down_proj,47,0.9966847896575928
full,fever,n/a,8,down_proj,48,0.9964853525161743
full,fever,n/a,8,down_proj,49,0.9994077682495117
full,fever,n/a,8,down_proj,50,0.9994401931762695
full,fever,n/a,15,q_proj,1,0.9999957084655762
full,fever,n/a,15,q_proj,2,0.9999973177909851
full,fever,n/a,15,q_proj,3,0.9999961853027344
full,fever,n/a,15,q_proj,4,0.9999819993972778
full,fever,n/a,15,q_proj,5,0.9999821186065674
full,fever,n/a,15,q_proj,6,0.9999901056289673
full,fever,n/a,15,q_proj,7,0.999959409236908
full,fever,n/a,15,q_proj,8,0.9999549984931946
full,fever,n/a,15,q_proj,9,0.9999718070030212
full,fever,n/a,15,q_proj,10,0.9999828338623047
full,fever,n/a,15,q_proj,11,0.9999776482582092
full,fever,n/a,15,q_proj,12,0.9999800324440002
full,fever,n/a,15,q_proj,13,0.9999940395355225
full,fever,n/a,15,q_proj,14,0.9999901056289673
full,fever,n/a,15,q_proj,15,0.9999926090240479
full,fever,n/a,15,q_proj,16,0.999990701675415
full,fever,n/a,15,q_proj,17,0.9999929666519165
full,fever,n/a,15,q_proj,18,0.9999758005142212
full,fever,n/a,15,q_proj,19,0.9999269843101501
full,fever,n/a,15,q_proj,20,0.9999469518661499
full,fever,n/a,15,q_proj,21,0.9999929070472717
full,fever,n/a,15,q_proj,22,0.99998939037323
full,fever,n/a,15,q_proj,23,0.999984860420227
full,fever,n/a,15,q_proj,24,0.9999839663505554
full,fever,n/a,15,q_proj,25,0.9999828338623047
full,fever,n/a,15,q_proj,26,0.9999859929084778
full,fever,n/a,15,q_proj,27,0.9999891519546509
full,fever,n/a,15,q_proj,28,0.9999578595161438
full,fever,n/a,15,q_proj,29,0.9999566674232483
full,fever,n/a,15,q_proj,30,0.9999843835830688
full,fever,n/a,15,q_proj,31,0.9999911785125732
full,fever,n/a,15,q_proj,32,0.9999904632568359
full,fever,n/a,15,q_proj,33,0.9999843835830688
full,fever,n/a,15,q_proj,34,0.9999645352363586
full,fever,n/a,15,q_proj,35,0.9999591708183289
full,fever,n/a,15,q_proj,36,0.9999496936798096
full,fever,n/a,15,q_proj,37,0.9999500513076782
full,fever,n/a,15,q_proj,38,0.9999906420707703
full,fever,n/a,15,q_proj,39,0.9999727606773376
full,fever,n/a,15,q_proj,40,0.9999266862869263
full,fever,n/a,15,q_proj,41,0.9999384880065918
full,fever,n/a,15,q_proj,42,0.9999712109565735
full,fever,n/a,15,q_proj,43,0.9999798536300659
full,fever,n/a,15,q_proj,44,0.9999392032623291
full,fever,n/a,15,q_proj,45,0.9999362826347351
full,fever,n/a,15,q_proj,46,0.9999843239784241
full,fever,n/a,15,q_proj,47,0.9999791979789734
full,fever,n/a,15,q_proj,48,0.9999797940254211
full,fever,n/a,15,q_proj,49,0.9999135136604309
full,fever,n/a,15,q_proj,50,0.9996880888938904
full,fever,n/a,15,v_proj,1,0.9999844431877136
full,fever,n/a,15,v_proj,2,0.9999854564666748
full,fever,n/a,15,v_proj,3,0.9999878406524658
full,fever,n/a,15,v_proj,4,0.999922513961792
full,fever,n/a,15,v_proj,5,0.9999047517776489
full,fever,n/a,15,v_proj,6,0.9999474287033081
full,fever,n/a,15,v_proj,7,0.9999773502349854
full,fever,n/a,15,v_proj,8,0.9999763369560242
full,fever,n/a,15,v_proj,9,0.999967098236084
full,fever,n/a,15,v_proj,10,0.9993081092834473
full,fever,n/a,15,v_proj,11,0.9991515874862671
full,fever,n/a,15,v_proj,12,0.9998335838317871
full,fever,n/a,15,v_proj,13,0.9999086856842041
full,fever,n/a,15,v_proj,14,0.999800443649292
full,fever,n/a,15,v_proj,15,0.9996476173400879
full,fever,n/a,15,v_proj,16,0.99967360496521
full,fever,n/a,15,v_proj,17,0.9998782873153687
full,fever,n/a,15,v_proj,18,0.9999462366104126
full,fever,n/a,15,v_proj,19,0.9998571872711182
full,fever,n/a,15,v_proj,20,0.999876081943512
full,fever,n/a,15,v_proj,21,0.9996064305305481
full,fever,n/a,15,v_proj,22,0.999579668045044
full,fever,n/a,15,v_proj,23,0.9998800754547119
full,fever,n/a,15,v_proj,24,0.9999111890792847
full,fever,n/a,15,v_proj,25,0.9995574951171875
full,fever,n/a,15,v_proj,26,0.9994085431098938
full,fever,n/a,15,v_proj,27,0.9998054504394531
full,fever,n/a,15,v_proj,28,0.9994964003562927
full,fever,n/a,15,v_proj,29,0.9997677206993103
full,fever,n/a,15,v_proj,30,0.9999396204948425
full,fever,n/a,15,v_proj,31,0.999894380569458
full,fever,n/a,15,v_proj,32,0.9999150037765503
full,fever,n/a,15,v_proj,33,0.9998108148574829
full,fever,n/a,15,v_proj,34,0.9992434978485107
full,fever,n/a,15,v_proj,35,0.9993789196014404
full,fever,n/a,15,v_proj,36,0.9983593225479126
full,fever,n/a,15,v_proj,37,0.9983901977539062
full,fever,n/a,15,v_proj,38,0.9999195337295532
full,fever,n/a,15,v_proj,39,0.9987205266952515
full,fever,n/a,15,v_proj,40,0.998757004737854
full,fever,n/a,15,v_proj,41,0.9999402165412903
full,fever,n/a,15,v_proj,42,0.9998763799667358
full,fever,n/a,15,v_proj,43,0.9974988698959351
full,fever,n/a,15,v_proj,44,0.9975500106811523
full,fever,n/a,15,v_proj,45,0.9998626708984375
full,fever,n/a,15,v_proj,46,0.9991025924682617
full,fever,n/a,15,v_proj,47,0.9990863800048828
full,fever,n/a,15,v_proj,48,0.9996522665023804
full,fever,n/a,15,v_proj,49,0.9998664259910583
full,fever,n/a,15,v_proj,50,0.9998742341995239
full,fever,n/a,15,up_proj,1,0.9999896883964539
full,fever,n/a,15,up_proj,2,0.9999969005584717
full,fever,n/a,15,up_proj,3,0.9999940395355225
full,fever,n/a,15,up_proj,4,0.9999723434448242
full,fever,n/a,15,up_proj,5,0.999986469745636
full,fever,n/a,15,up_proj,6,0.9999855756759644
full,fever,n/a,15,up_proj,7,0.999988853931427
full,fever,n/a,15,up_proj,8,0.9999865889549255
full,fever,n/a,15,up_proj,9,0.999980628490448
full,fever,n/a,15,up_proj,10,0.9999916553497314
full,fever,n/a,15,up_proj,11,0.9999819397926331
full,fever,n/a,15,up_proj,12,0.9999820590019226
full,fever,n/a,15,up_proj,13,0.9999049305915833
full,fever,n/a,15,up_proj,14,0.9999215006828308
full,fever,n/a,15,up_proj,15,0.9999760389328003
full,fever,n/a,15,up_proj,16,0.9999752044677734
full,fever,n/a,15,up_proj,17,0.9999805092811584
full,fever,n/a,15,up_proj,18,0.9999831318855286
