method,stage,adapter_eval_mode,layer,module,vector_index,max_similarity
stacked_lora,fever,all,0,q_proj,124,0.9998395442962646
stacked_lora,fever,all,0,q_proj,125,0.9995806217193604
stacked_lora,fever,all,0,q_proj,126,0.9994527101516724
stacked_lora,fever,all,0,q_proj,127,0.9998466968536377
stacked_lora,fever,all,0,q_proj,128,0.9865044355392456
stacked_lora,fever,all,0,q_proj,129,0.9865200519561768
stacked_lora,fever,all,0,q_proj,130,0.9997419714927673
stacked_lora,fever,all,0,q_proj,131,0.9994761347770691
stacked_lora,fever,all,0,q_proj,132,0.999545156955719
stacked_lora,fever,all,0,q_proj,133,0.9991884231567383
stacked_lora,fever,all,0,q_proj,134,0.9991941452026367
stacked_lora,fever,all,0,q_proj,135,0.9980604648590088
stacked_lora,fever,all,0,q_proj,136,0.9980299472808838
stacked_lora,fever,all,0,q_proj,137,0.9990394115447998
stacked_lora,fever,all,0,q_proj,138,0.9988792538642883
stacked_lora,fever,all,0,q_proj,139,0.9996012449264526
stacked_lora,fever,all,0,q_proj,140,0.999848484992981
stacked_lora,fever,all,0,q_proj,141,0.9998235106468201
stacked_lora,fever,all,0,q_proj,142,0.9999361634254456
stacked_lora,fever,all,0,q_proj,143,0.9998289346694946
stacked_lora,fever,all,0,q_proj,144,0.9997844696044922
stacked_lora,fever,all,0,q_proj,145,0.99973464012146
stacked_lora,fever,all,0,q_proj,146,0.9997749328613281
stacked_lora,fever,all,0,q_proj,147,0.9997401833534241
stacked_lora,fever,all,0,q_proj,148,0.9996565580368042
stacked_lora,fever,all,0,q_proj,149,0.999784529209137
stacked_lora,fever,all,0,q_proj,150,0.9996498823165894
stacked_lora,fever,all,0,v_proj,1,0.9999814033508301
stacked_lora,fever,all,0,v_proj,2,0.9999499917030334
stacked_lora,fever,all,0,v_proj,3,0.9999394416809082
stacked_lora,fever,all,0,v_proj,4,0.9999530911445618
stacked_lora,fever,all,0,v_proj,5,0.9999150633811951
stacked_lora,fever,all,0,v_proj,6,0.9997907876968384
stacked_lora,fever,all,0,v_proj,7,0.9997459650039673
stacked_lora,fever,all,0,v_proj,8,0.9997024536132812
stacked_lora,fever,all,0,v_proj,9,0.999417245388031
stacked_lora,fever,all,0,v_proj,10,0.9994246363639832
stacked_lora,fever,all,0,v_proj,11,0.9995298385620117
stacked_lora,fever,all,0,v_proj,12,0.9992554783821106
stacked_lora,fever,all,0,v_proj,13,0.9995434284210205
stacked_lora,fever,all,0,v_proj,14,0.9986798763275146
stacked_lora,fever,all,0,v_proj,15,0.9992812871932983
stacked_lora,fever,all,0,v_proj,16,0.9995054006576538
stacked_lora,fever,all,0,v_proj,17,0.9984228610992432
stacked_lora,fever,all,0,v_proj,18,0.9981169700622559
stacked_lora,fever,all,0,v_proj,19,0.9993647336959839
stacked_lora,fever,all,0,v_proj,20,0.9995006918907166
stacked_lora,fever,all,0,v_proj,21,0.999552845954895
stacked_lora,fever,all,0,v_proj,22,0.9979063272476196
stacked_lora,fever,all,0,v_proj,23,0.9964499473571777
stacked_lora,fever,all,0,v_proj,24,0.9971126317977905
stacked_lora,fever,all,0,v_proj,25,0.9957097768783569
stacked_lora,fever,all,0,v_proj,26,0.9960029721260071
stacked_lora,fever,all,0,v_proj,27,0.998121976852417
stacked_lora,fever,all,0,v_proj,28,0.9971051216125488
stacked_lora,fever,all,0,v_proj,29,0.9927055835723877
stacked_lora,fever,all,0,v_proj,30,0.9917259216308594
stacked_lora,fever,all,0,v_proj,31,0.9850962162017822
stacked_lora,fever,all,0,v_proj,32,0.9643881916999817
stacked_lora,fever,all,0,v_proj,33,0.9701906442642212
stacked_lora,fever,all,0,v_proj,34,0.9975700974464417
stacked_lora,fever,all,0,v_proj,35,0.9987557530403137
stacked_lora,fever,all,0,v_proj,36,0.9973803162574768
stacked_lora,fever,all,0,v_proj,37,0.9971003532409668
stacked_lora,fever,all,0,v_proj,38,0.9954409599304199
stacked_lora,fever,all,0,v_proj,39,0.9980573654174805
stacked_lora,fever,all,0,v_proj,40,0.9716943502426147
stacked_lora,fever,all,0,v_proj,41,0.9612715244293213
stacked_lora,fever,all,0,v_proj,42,0.9824076294898987
stacked_lora,fever,all,0,v_proj,43,0.9620778560638428
stacked_lora,fever,all,0,v_proj,44,0.9540921449661255
stacked_lora,fever,all,0,v_proj,45,0.9896752834320068
stacked_lora,fever,all,0,v_proj,46,0.9921770095825195
stacked_lora,fever,all,0,v_proj,47,0.986625611782074
stacked_lora,fever,all,0,v_proj,48,0.9973422288894653
stacked_lora,fever,all,0,v_proj,49,0.9977618455886841
stacked_lora,fever,all,0,v_proj,50,0.9945818185806274
stacked_lora,fever,all,0,v_proj,51,0.9959098100662231
stacked_lora,fever,all,0,v_proj,52,0.9944002032279968
stacked_lora,fever,all,0,v_proj,53,0.9983457922935486
stacked_lora,fever,all,0,v_proj,54,0.9939267635345459
stacked_lora,fever,all,0,v_proj,55,0.9953122138977051
stacked_lora,fever,all,0,v_proj,56,0.9964109659194946
stacked_lora,fever,all,0,v_proj,57,0.996134877204895
stacked_lora,fever,all,0,v_proj,58,0.9822684526443481
stacked_lora,fever,all,0,v_proj,59,0.9809732437133789
stacked_lora,fever,all,0,v_proj,60,0.9558974504470825
stacked_lora,fever,all,0,v_proj,61,0.9585763812065125
stacked_lora,fever,all,0,v_proj,62,0.9909956455230713
stacked_lora,fever,all,0,v_proj,63,0.993168294429779
stacked_lora,fever,all,0,v_proj,64,0.9928832054138184
stacked_lora,fever,all,0,v_proj,65,0.9966232776641846
stacked_lora,fever,all,0,v_proj,66,0.9963125586509705
stacked_lora,fever,all,0,v_proj,67,0.997143030166626
stacked_lora,fever,all,0,v_proj,68,0.9977544546127319
stacked_lora,fever,all,0,v_proj,69,0.9980676174163818
stacked_lora,fever,all,0,v_proj,70,0.9836104512214661
stacked_lora,fever,all,0,v_proj,71,0.9819909334182739
stacked_lora,fever,all,0,v_proj,72,0.991366982460022
stacked_lora,fever,all,0,v_proj,73,0.990296483039856
stacked_lora,fever,all,0,v_proj,74,0.9768882989883423
stacked_lora,fever,all,0,v_proj,75,0.9787622690200806
stacked_lora,fever,all,0,v_proj,76,0.9944058656692505
stacked_lora,fever,all,0,v_proj,77,0.9959642291069031
stacked_lora,fever,all,0,v_proj,78,0.9966309070587158
stacked_lora,fever,all,0,v_proj,79,0.9412901401519775
stacked_lora,fever,all,0,v_proj,80,0.9372923374176025
stacked_lora,fever,all,0,v_proj,81,0.9943650960922241
stacked_lora,fever,all,0,v_proj,82,0.9912137985229492
stacked_lora,fever,all,0,v_proj,83,0.9940265417098999
stacked_lora,fever,all,0,v_proj,84,0.9898520112037659
stacked_lora,fever,all,0,v_proj,85,0.983268141746521
stacked_lora,fever,all,0,v_proj,86,0.9855523109436035
stacked_lora,fever,all,0,v_proj,87,0.9841185808181763
stacked_lora,fever,all,0,v_proj,88,0.9778710603713989
stacked_lora,fever,all,0,v_proj,89,0.9855188131332397
stacked_lora,fever,all,0,v_proj,90,0.9863548874855042
stacked_lora,fever,all,0,v_proj,91,0.9920097589492798
stacked_lora,fever,all,0,v_proj,92,0.9929377436637878
stacked_lora,fever,all,0,v_proj,93,0.9903945922851562
stacked_lora,fever,all,0,v_proj,94,0.9932296872138977
stacked_lora,fever,all,0,v_proj,95,0.9937981367111206
stacked_lora,fever,all,0,v_proj,96,0.9958972930908203
stacked_lora,fever,all,0,v_proj,97,0.9978666305541992
stacked_lora,fever,all,0,v_proj,98,0.9974149465560913
stacked_lora,fever,all,0,v_proj,99,0.9860396385192871
stacked_lora,fever,all,0,v_proj,100,0.9881772994995117
stacked_lora,fever,all,0,v_proj,101,0.9871060848236084
stacked_lora,fever,all,0,v_proj,102,0.9853377938270569
stacked_lora,fever,all,0,v_proj,103,0.9527456760406494
stacked_lora,fever,all,0,v_proj,104,0.9721919298171997
stacked_lora,fever,all,0,v_proj,105,0.9977652430534363
stacked_lora,fever,all,0,v_proj,106,0.9876806735992432
stacked_lora,fever,all,0,v_proj,107,0.9832960367202759
stacked_lora,fever,all,0,v_proj,108,0.9899812936782837
stacked_lora,fever,all,0,v_proj,109,0.9910222291946411
stacked_lora,fever,all,0,v_proj,110,0.8148939609527588
stacked_lora,fever,all,0,v_proj,111,0.8216326236724854
stacked_lora,fever,all,0,v_proj,112,0.9961792230606079
stacked_lora,fever,all,0,v_proj,113,0.9980981349945068
stacked_lora,fever,all,0,v_proj,114,0.9929029941558838
stacked_lora,fever,all,0,v_proj,115,0.9891722202301025
stacked_lora,fever,all,0,v_proj,116,0.9891678094863892
stacked_lora,fever,all,0,v_proj,117,0.9752923250198364
stacked_lora,fever,all,0,v_proj,118,0.9775082468986511
stacked_lora,fever,all,0,v_proj,119,0.9759491682052612
stacked_lora,fever,all,0,v_proj,120,0.9789934754371643
stacked_lora,fever,all,0,v_proj,121,0.8955538868904114
stacked_lora,fever,all,0,v_proj,122,0.8854110240936279
stacked_lora,fever,all,0,v_proj,123,0.9784538745880127
stacked_lora,fever,all,0,v_proj,124,0.9602622985839844
stacked_lora,fever,all,0,v_proj,125,0.9451003074645996
stacked_lora,fever,all,0,v_proj,126,0.9825206398963928
stacked_lora,fever,all,0,v_proj,127,0.9940335750579834
stacked_lora,fever,all,0,v_proj,128,0.9704252481460571
stacked_lora,fever,all,0,v_proj,129,0.9721243381500244
stacked_lora,fever,all,0,v_proj,130,0.9960559010505676
stacked_lora,fever,all,0,v_proj,131,0.9916530847549438
stacked_lora,fever,all,0,v_proj,132,0.9696092009544373
stacked_lora,fever,all,0,v_proj,133,0.9673283100128174
stacked_lora,fever,all,0,v_proj,134,0.9896793365478516
stacked_lora,fever,all,0,v_proj,135,0.9957579374313354
stacked_lora,fever,all,0,v_proj,136,0.9864957928657532
stacked_lora,fever,all,0,v_proj,137,0.9885437488555908
stacked_lora,fever,all,0,v_proj,138,0.9586058855056763
stacked_lora,fever,all,0,v_proj,139,0.9542500376701355
stacked_lora,fever,all,0,v_proj,140,0.9904567003250122
stacked_lora,fever,all,0,v_proj,141,0.9960132837295532
stacked_lora,fever,all,0,v_proj,142,0.9734302163124084
stacked_lora,fever,all,0,v_proj,143,0.9702236652374268
stacked_lora,fever,all,0,v_proj,144,0.9948766827583313
stacked_lora,fever,all,0,v_proj,145,0.8715924024581909
stacked_lora,fever,all,0,v_proj,146,0.8755804300308228
stacked_lora,fever,all,0,v_proj,147,0.9824358224868774
stacked_lora,fever,all,0,v_proj,148,0.989025354385376
stacked_lora,fever,all,0,v_proj,149,0.9845380783081055
stacked_lora,fever,all,0,v_proj,150,0.9799585342407227
stacked_lora,fever,all,0,up_proj,1,0.9999959468841553
stacked_lora,fever,all,0,up_proj,2,0.9999921321868896
stacked_lora,fever,all,0,up_proj,3,0.9999895691871643
stacked_lora,fever,all,0,up_proj,4,0.9999844431877136
stacked_lora,fever,all,0,up_proj,5,0.9999822378158569
stacked_lora,fever,all,0,up_proj,6,0.9999322891235352
stacked_lora,fever,all,0,up_proj,7,0.9999295473098755
stacked_lora,fever,all,0,up_proj,8,0.9999640583992004
stacked_lora,fever,all,0,up_proj,9,0.9999470114707947
stacked_lora,fever,all,0,up_proj,10,0.9999576210975647
stacked_lora,fever,all,0,up_proj,11,0.9998999238014221
stacked_lora,fever,all,0,up_proj,12,0.9998831748962402
stacked_lora,fever,all,0,up_proj,13,0.9998073577880859
stacked_lora,fever,all,0,up_proj,14,0.9996764063835144
stacked_lora,fever,all,0,up_proj,15,0.9997226595878601
stacked_lora,fever,all,0,up_proj,16,0.9998053312301636
stacked_lora,fever,all,0,up_proj,17,0.9997979402542114
stacked_lora,fever,all,0,up_proj,18,0.9999318718910217
stacked_lora,fever,all,0,up_proj,19,0.9998838305473328
stacked_lora,fever,all,0,up_proj,20,0.9998930096626282
stacked_lora,fever,all,0,up_proj,21,0.9998853802680969
stacked_lora,fever,all,0,up_proj,22,0.9999440908432007
stacked_lora,fever,all,0,up_proj,23,0.9999420642852783
stacked_lora,fever,all,0,up_proj,24,0.999931275844574
stacked_lora,fever,all,0,up_proj,25,0.9999285340309143
stacked_lora,fever,all,0,up_proj,26,0.9990322589874268
stacked_lora,fever,all,0,up_proj,27,0.998713493347168
stacked_lora,fever,all,0,up_proj,28,0.9996044635772705
stacked_lora,fever,all,0,up_proj,29,0.9998804330825806
stacked_lora,fever,all,0,up_proj,30,0.9999225735664368
stacked_lora,fever,all,0,up_proj,31,0.9998514652252197
stacked_lora,fever,all,0,up_proj,32,0.999690592288971
stacked_lora,fever,all,0,up_proj,33,0.9997671246528625
stacked_lora,fever,all,0,up_proj,34,0.999945878982544
stacked_lora,fever,all,0,up_proj,35,0.9999092221260071
stacked_lora,fever,all,0,up_proj,36,0.9999023675918579
stacked_lora,fever,all,0,up_proj,37,0.9997543692588806
stacked_lora,fever,all,0,up_proj,38,0.9996126890182495
stacked_lora,fever,all,0,up_proj,39,0.9997384548187256
stacked_lora,fever,all,0,up_proj,40,0.9998672008514404
stacked_lora,fever,all,0,up_proj,41,0.9997016191482544
stacked_lora,fever,all,0,up_proj,42,0.9997284412384033
stacked_lora,fever,all,0,up_proj,43,0.9997856020927429
stacked_lora,fever,all,0,up_proj,44,0.999870777130127
stacked_lora,fever,all,0,up_proj,45,0.9998408555984497
stacked_lora,fever,all,0,up_proj,46,0.9998490214347839
stacked_lora,fever,all,0,up_proj,47,0.9998812079429626
stacked_lora,fever,all,0,up_proj,48,0.9992892146110535
stacked_lora,fever,all,0,up_proj,49,0.9994146823883057
stacked_lora,fever,all,0,up_proj,50,0.9992021322250366
stacked_lora,fever,all,0,up_proj,51,0.9998796582221985
stacked_lora,fever,all,0,up_proj,52,0.9998276829719543
stacked_lora,fever,all,0,up_proj,53,0.9997542500495911
stacked_lora,fever,all,0,up_proj,54,0.996753990650177
stacked_lora,fever,all,0,up_proj,55,0.9970273375511169
stacked_lora,fever,all,0,up_proj,56,0.9984833002090454
stacked_lora,fever,all,0,up_proj,57,0.9984073042869568
stacked_lora,fever,all,0,up_proj,58,0.9986019730567932
stacked_lora,fever,all,0,up_proj,59,0.9992282390594482
stacked_lora,fever,all,0,up_proj,60,0.9992218017578125
stacked_lora,fever,all,0,up_proj,61,0.9995245337486267
stacked_lora,fever,all,0,up_proj,62,0.9996204376220703
stacked_lora,fever,all,0,up_proj,63,0.998442530632019
stacked_lora,fever,all,0,up_proj,64,0.9963390231132507
stacked_lora,fever,all,0,up_proj,65,0.9952889084815979
stacked_lora,fever,all,0,up_proj,66,0.9967369437217712
stacked_lora,fever,all,0,up_proj,67,0.996290922164917
stacked_lora,fever,all,0,up_proj,68,0.9992998242378235
stacked_lora,fever,all,0,up_proj,69,0.9788329601287842
stacked_lora,fever,all,0,up_proj,70,0.9770494103431702
stacked_lora,fever,all,0,up_proj,71,0.9955036044120789
stacked_lora,fever,all,0,up_proj,72,0.9977139830589294
stacked_lora,fever,all,0,up_proj,73,0.9989150166511536
stacked_lora,fever,all,0,up_proj,74,0.9978716969490051
stacked_lora,fever,all,0,up_proj,75,0.9984560608863831
stacked_lora,fever,all,0,up_proj,76,0.9989373087882996
stacked_lora,fever,all,0,up_proj,77,0.9985756278038025
stacked_lora,fever,all,0,up_proj,78,0.8531763553619385
stacked_lora,fever,all,0,up_proj,79,0.8538463115692139
stacked_lora,fever,all,0,up_proj,80,0.9980712532997131
stacked_lora,fever,all,0,up_proj,81,0.9989508390426636
stacked_lora,fever,all,0,up_proj,82,0.9986979961395264
stacked_lora,fever,all,0,up_proj,83,0.9981347918510437
stacked_lora,fever,all,0,up_proj,84,0.9984683990478516
stacked_lora,fever,all,0,up_proj,85,0.974159836769104
stacked_lora,fever,all,0,up_proj,86,0.9445763826370239
stacked_lora,fever,all,0,up_proj,87,0.9534144997596741
stacked_lora,fever,all,0,up_proj,88,0.9950476884841919
stacked_lora,fever,all,0,up_proj,89,0.9828274846076965
stacked_lora,fever,all,0,up_proj,90,0.9866516590118408
stacked_lora,fever,all,0,up_proj,91,0.9483631253242493
stacked_lora,fever,all,0,up_proj,92,0.9513430595397949
stacked_lora,fever,all,0,up_proj,93,0.9922352433204651
stacked_lora,fever,all,0,up_proj,94,0.9973201155662537
stacked_lora,fever,all,0,up_proj,95,0.9970110654830933
stacked_lora,fever,all,0,up_proj,96,0.9977810382843018
stacked_lora,fever,all,0,up_proj,97,0.9952420592308044
stacked_lora,fever,all,0,up_proj,98,0.9930060505867004
stacked_lora,fever,all,0,up_proj,99,0.9977486729621887
stacked_lora,fever,all,0,up_proj,100,0.9908137321472168
stacked_lora,fever,all,0,up_proj,101,0.991945743560791
stacked_lora,fever,all,0,up_proj,102,0.9985879063606262
stacked_lora,fever,all,0,up_proj,103,0.998414158821106
stacked_lora,fever,all,0,up_proj,104,0.973633885383606
stacked_lora,fever,all,0,up_proj,105,0.9706855416297913
stacked_lora,fever,all,0,up_proj,106,0.996839165687561
stacked_lora,fever,all,0,up_proj,107,0.9981980919837952
stacked_lora,fever,all,0,up_proj,108,0.9939520955085754
stacked_lora,fever,all,0,up_proj,109,0.9931997060775757
stacked_lora,fever,all,0,up_proj,110,0.9960591793060303
stacked_lora,fever,all,0,up_proj,111,0.9944630861282349
stacked_lora,fever,all,0,up_proj,112,0.9969582557678223
stacked_lora,fever,all,0,up_proj,113,0.996263861656189
stacked_lora,fever,all,0,up_proj,114,0.9045292139053345
stacked_lora,fever,all,0,up_proj,115,0.9022019505500793
stacked_lora,fever,all,0,up_proj,116,0.9930089712142944
stacked_lora,fever,all,0,up_proj,117,0.9782516956329346
stacked_lora,fever,all,0,up_proj,118,0.9799219965934753
stacked_lora,fever,all,0,up_proj,119,0.9888813495635986
stacked_lora,fever,all,0,up_proj,120,0.989307165145874
stacked_lora,fever,all,0,up_proj,121,0.9821915030479431
stacked_lora,fever,all,0,up_proj,122,0.9841247797012329
stacked_lora,fever,all,0,up_proj,123,0.9860122203826904
stacked_lora,fever,all,0,up_proj,124,0.9967560768127441
stacked_lora,fever,all,0,up_proj,125,0.9970676302909851
stacked_lora,fever,all,0,up_proj,126,0.9696183800697327
stacked_lora,fever,all,0,up_proj,127,0.9659961462020874
stacked_lora,fever,all,0,up_proj,128,0.9906121492385864
stacked_lora,fever,all,0,up_proj,129,0.9807981252670288
stacked_lora,fever,all,0,up_proj,130,0.9796271324157715
stacked_lora,fever,all,0,up_proj,131,0.9941955208778381
stacked_lora,fever,all,0,up_proj,132,0.9935075640678406
stacked_lora,fever,all,0,up_proj,133,0.9951914548873901
stacked_lora,fever,all,0,up_proj,134,0.9941608905792236
stacked_lora,fever,all,0,up_proj,135,0.990775465965271
stacked_lora,fever,all,0,up_proj,136,0.9927276372909546
stacked_lora,fever,all,0,up_proj,137,0.9975109696388245
stacked_lora,fever,all,0,up_proj,138,0.9973362684249878
stacked_lora,fever,all,0,up_proj,139,0.9953823089599609
stacked_lora,fever,all,0,up_proj,140,0.9901480674743652
stacked_lora,fever,all,0,up_proj,141,0.9927663803100586
stacked_lora,fever,all,0,up_proj,142,0.9942245483398438
stacked_lora,fever,all,0,up_proj,143,0.9953866600990295
stacked_lora,fever,all,0,up_proj,144,0.9585206508636475
stacked_lora,fever,all,0,up_proj,145,0.9605340957641602
stacked_lora,fever,all,0,up_proj,146,0.9794893264770508
stacked_lora,fever,all,0,up_proj,147,0.951196551322937
stacked_lora,fever,all,0,up_proj,148,0.9281986355781555
stacked_lora,fever,all,0,up_proj,149,0.9472422003746033
stacked_lora,fever,all,0,up_proj,150,0.9540521502494812
stacked_lora,fever,all,0,down_proj,1,0.9999997615814209
stacked_lora,fever,all,0,down_proj,2,0.9999993443489075
stacked_lora,fever,all,0,down_proj,3,0.9999979734420776
stacked_lora,fever,all,0,down_proj,4,0.999998152256012
stacked_lora,fever,all,0,down_proj,5,0.9999979138374329
stacked_lora,fever,all,0,down_proj,6,0.9999885559082031
stacked_lora,fever,all,0,down_proj,7,0.9999867081642151
stacked_lora,fever,all,0,down_proj,8,0.9999960660934448
stacked_lora,fever,all,0,down_proj,9,0.9999919533729553
stacked_lora,fever,all,0,down_proj,10,0.9999628663063049
stacked_lora,fever,all,0,down_proj,11,0.9999555349349976
stacked_lora,fever,all,0,down_proj,12,0.9999824166297913
stacked_lora,fever,all,0,down_proj,13,0.9999896883964539
stacked_lora,fever,all,0,down_proj,14,0.9999896883964539
stacked_lora,fever,all,0,down_proj,15,0.9999852180480957
stacked_lora,fever,all,0,down_proj,16,0.999992311000824
