method,stage,adapter_eval_mode,layer,module,vector_index,max_similarity
full,fever,n/a,0,q_proj,130,0.9994914531707764
full,fever,n/a,0,q_proj,131,0.9995668530464172
full,fever,n/a,0,q_proj,132,0.9994387626647949
full,fever,n/a,0,q_proj,133,0.9992284178733826
full,fever,n/a,0,q_proj,134,0.9991045594215393
full,fever,n/a,0,q_proj,135,0.9784231185913086
full,fever,n/a,0,q_proj,136,0.9769443869590759
full,fever,n/a,0,q_proj,137,0.9940626621246338
full,fever,n/a,0,q_proj,138,0.9969760179519653
full,fever,n/a,0,q_proj,139,0.9954977035522461
full,fever,n/a,0,q_proj,140,0.9961895942687988
full,fever,n/a,0,q_proj,141,0.998202919960022
full,fever,n/a,0,q_proj,142,0.9987927675247192
full,fever,n/a,0,q_proj,143,0.9990412592887878
full,fever,n/a,0,q_proj,144,0.9984114170074463
full,fever,n/a,0,q_proj,145,0.9983345866203308
full,fever,n/a,0,q_proj,146,0.9990673065185547
full,fever,n/a,0,q_proj,147,0.999066174030304
full,fever,n/a,0,q_proj,148,0.9994292855262756
full,fever,n/a,0,q_proj,149,0.9905847311019897
full,fever,n/a,0,q_proj,150,0.9910858869552612
full,fever,n/a,0,v_proj,1,0.9998630881309509
full,fever,n/a,0,v_proj,2,0.9981791973114014
full,fever,n/a,0,v_proj,3,0.9987376928329468
full,fever,n/a,0,v_proj,4,0.9989336729049683
full,fever,n/a,0,v_proj,5,0.9994123578071594
full,fever,n/a,0,v_proj,6,0.9987348318099976
full,fever,n/a,0,v_proj,7,0.9988527894020081
full,fever,n/a,0,v_proj,8,0.9959309101104736
full,fever,n/a,0,v_proj,9,0.9968210458755493
full,fever,n/a,0,v_proj,10,0.9967273473739624
full,fever,n/a,0,v_proj,11,0.9948522448539734
full,fever,n/a,0,v_proj,12,0.9944139122962952
full,fever,n/a,0,v_proj,13,0.9544510841369629
full,fever,n/a,0,v_proj,14,0.9540318846702576
full,fever,n/a,0,v_proj,15,0.9882627725601196
full,fever,n/a,0,v_proj,16,0.9890732765197754
full,fever,n/a,0,v_proj,17,0.9881975054740906
full,fever,n/a,0,v_proj,18,0.9732468724250793
full,fever,n/a,0,v_proj,19,0.9671207666397095
full,fever,n/a,0,v_proj,20,0.987751305103302
full,fever,n/a,0,v_proj,21,0.9873367547988892
full,fever,n/a,0,v_proj,22,0.9855518341064453
full,fever,n/a,0,v_proj,23,0.8919249773025513
full,fever,n/a,0,v_proj,24,0.8738158941268921
full,fever,n/a,0,v_proj,25,0.9517598152160645
full,fever,n/a,0,v_proj,26,0.9770644903182983
full,fever,n/a,0,v_proj,27,0.9586855173110962
full,fever,n/a,0,v_proj,28,0.9655816555023193
full,fever,n/a,0,v_proj,29,0.9646502733230591
full,fever,n/a,0,v_proj,30,0.9737855792045593
full,fever,n/a,0,v_proj,31,0.9026134014129639
full,fever,n/a,0,v_proj,32,0.7375874519348145
full,fever,n/a,0,v_proj,33,0.7528365254402161
full,fever,n/a,0,v_proj,34,0.9613970518112183
full,fever,n/a,0,v_proj,35,0.954777717590332
full,fever,n/a,0,v_proj,36,0.9645912647247314
full,fever,n/a,0,v_proj,37,0.9846162796020508
full,fever,n/a,0,v_proj,38,0.9750856161117554
full,fever,n/a,0,v_proj,39,0.9680047035217285
full,fever,n/a,0,v_proj,40,0.7996318340301514
full,fever,n/a,0,v_proj,41,0.8190500140190125
full,fever,n/a,0,v_proj,42,0.9181803464889526
full,fever,n/a,0,v_proj,43,0.8573681116104126
full,fever,n/a,0,v_proj,44,0.8724609613418579
full,fever,n/a,0,v_proj,45,0.940503716468811
full,fever,n/a,0,v_proj,46,0.9605189561843872
full,fever,n/a,0,v_proj,47,0.9796620607376099
full,fever,n/a,0,v_proj,48,0.9818644523620605
full,fever,n/a,0,v_proj,49,0.9690037965774536
full,fever,n/a,0,v_proj,50,0.9661529660224915
full,fever,n/a,0,v_proj,51,0.9708895087242126
full,fever,n/a,0,v_proj,52,0.9555544257164001
full,fever,n/a,0,v_proj,53,0.9556593894958496
full,fever,n/a,0,v_proj,54,0.7180600762367249
full,fever,n/a,0,v_proj,55,0.6935082674026489
full,fever,n/a,0,v_proj,56,0.9304697513580322
full,fever,n/a,0,v_proj,57,0.9654031991958618
full,fever,n/a,0,v_proj,58,0.9267256855964661
full,fever,n/a,0,v_proj,59,0.9634883403778076
full,fever,n/a,0,v_proj,60,0.9130406975746155
full,fever,n/a,0,v_proj,61,0.9258071184158325
full,fever,n/a,0,v_proj,62,0.9346684217453003
full,fever,n/a,0,v_proj,63,0.9675413966178894
full,fever,n/a,0,v_proj,64,0.949744701385498
full,fever,n/a,0,v_proj,65,0.9620397686958313
full,fever,n/a,0,v_proj,66,0.9507951736450195
full,fever,n/a,0,v_proj,67,0.9580218195915222
full,fever,n/a,0,v_proj,68,0.9562967419624329
full,fever,n/a,0,v_proj,69,0.9435926079750061
full,fever,n/a,0,v_proj,70,0.9525974988937378
full,fever,n/a,0,v_proj,71,0.9650336503982544
full,fever,n/a,0,v_proj,72,0.9235560297966003
full,fever,n/a,0,v_proj,73,0.931523323059082
full,fever,n/a,0,v_proj,74,0.9607521891593933
full,fever,n/a,0,v_proj,75,0.9552490711212158
full,fever,n/a,0,v_proj,76,0.8783062100410461
full,fever,n/a,0,v_proj,77,0.8620785474777222
full,fever,n/a,0,v_proj,78,0.9567170143127441
full,fever,n/a,0,v_proj,79,0.9107254147529602
full,fever,n/a,0,v_proj,80,0.9252877235412598
full,fever,n/a,0,v_proj,81,0.7499498128890991
full,fever,n/a,0,v_proj,82,0.7575699687004089
full,fever,n/a,0,v_proj,83,0.8884856104850769
full,fever,n/a,0,v_proj,84,0.9114807844161987
full,fever,n/a,0,v_proj,85,0.9652342796325684
full,fever,n/a,0,v_proj,86,0.961628794670105
full,fever,n/a,0,v_proj,87,0.9417914152145386
full,fever,n/a,0,v_proj,88,0.9244837760925293
full,fever,n/a,0,v_proj,89,0.7265653014183044
full,fever,n/a,0,v_proj,90,0.6915671825408936
full,fever,n/a,0,v_proj,91,0.8851772546768188
full,fever,n/a,0,v_proj,92,0.8459039926528931
full,fever,n/a,0,v_proj,93,0.9661163091659546
full,fever,n/a,0,v_proj,94,0.920840859413147
full,fever,n/a,0,v_proj,95,0.8906028270721436
full,fever,n/a,0,v_proj,96,0.8673208951950073
full,fever,n/a,0,v_proj,97,0.9528900384902954
full,fever,n/a,0,v_proj,98,0.9650389552116394
full,fever,n/a,0,v_proj,99,0.8903182744979858
full,fever,n/a,0,v_proj,100,0.9139037728309631
full,fever,n/a,0,v_proj,101,0.9359291791915894
full,fever,n/a,0,v_proj,102,0.6702436804771423
full,fever,n/a,0,v_proj,103,0.719719409942627
full,fever,n/a,0,v_proj,104,0.8849750757217407
full,fever,n/a,0,v_proj,105,0.8853826522827148
full,fever,n/a,0,v_proj,106,0.9087510108947754
full,fever,n/a,0,v_proj,107,0.8977870345115662
full,fever,n/a,0,v_proj,108,0.9453604221343994
full,fever,n/a,0,v_proj,109,0.9428318738937378
full,fever,n/a,0,v_proj,110,0.8738155364990234
full,fever,n/a,0,v_proj,111,0.8488038778305054
full,fever,n/a,0,v_proj,112,0.9510788917541504
full,fever,n/a,0,v_proj,113,0.9241241216659546
full,fever,n/a,0,v_proj,114,0.7365551590919495
full,fever,n/a,0,v_proj,115,0.733208417892456
full,fever,n/a,0,v_proj,116,0.8749039173126221
full,fever,n/a,0,v_proj,117,0.8242367506027222
full,fever,n/a,0,v_proj,118,0.886184811592102
full,fever,n/a,0,v_proj,119,0.7701977491378784
full,fever,n/a,0,v_proj,120,0.7746835947036743
full,fever,n/a,0,v_proj,121,0.8399121165275574
full,fever,n/a,0,v_proj,122,0.864838719367981
full,fever,n/a,0,v_proj,123,0.905246913433075
full,fever,n/a,0,v_proj,124,0.9099013805389404
full,fever,n/a,0,v_proj,125,0.9257830381393433
full,fever,n/a,0,v_proj,126,0.8431377410888672
full,fever,n/a,0,v_proj,127,0.8638579845428467
full,fever,n/a,0,v_proj,128,0.9012917280197144
full,fever,n/a,0,v_proj,129,0.9061096906661987
full,fever,n/a,0,v_proj,130,0.9739959836006165
full,fever,n/a,0,v_proj,131,0.9762712717056274
full,fever,n/a,0,v_proj,132,0.9529280662536621
full,fever,n/a,0,v_proj,133,0.9094415903091431
full,fever,n/a,0,v_proj,134,0.8544667959213257
full,fever,n/a,0,v_proj,135,0.9324352741241455
full,fever,n/a,0,v_proj,136,0.8839302062988281
full,fever,n/a,0,v_proj,137,0.9070760011672974
full,fever,n/a,0,v_proj,138,0.9525905847549438
full,fever,n/a,0,v_proj,139,0.9441242218017578
full,fever,n/a,0,v_proj,140,0.8932410478591919
full,fever,n/a,0,v_proj,141,0.6989871859550476
full,fever,n/a,0,v_proj,142,0.6090697646141052
full,fever,n/a,0,v_proj,143,0.7295758724212646
full,fever,n/a,0,v_proj,144,0.7892414331436157
full,fever,n/a,0,v_proj,145,0.6558765172958374
full,fever,n/a,0,v_proj,146,0.6773187518119812
full,fever,n/a,0,v_proj,147,0.9677274227142334
full,fever,n/a,0,v_proj,148,0.9561777114868164
full,fever,n/a,0,v_proj,149,0.8696478605270386
full,fever,n/a,0,v_proj,150,0.9197527170181274
full,fever,n/a,0,up_proj,1,0.9998927712440491
full,fever,n/a,0,up_proj,2,0.9999030232429504
full,fever,n/a,0,up_proj,3,0.9999205470085144
full,fever,n/a,0,up_proj,4,0.9998577833175659
full,fever,n/a,0,up_proj,5,0.9998393058776855
full,fever,n/a,0,up_proj,6,0.9985674619674683
full,fever,n/a,0,up_proj,7,0.9984285831451416
full,fever,n/a,0,up_proj,8,0.9991813898086548
full,fever,n/a,0,up_proj,9,0.9993964433670044
full,fever,n/a,0,up_proj,10,0.9993375539779663
full,fever,n/a,0,up_proj,11,0.9985413551330566
full,fever,n/a,0,up_proj,12,0.998638927936554
full,fever,n/a,0,up_proj,13,0.9989252090454102
full,fever,n/a,0,up_proj,14,0.9976637959480286
full,fever,n/a,0,up_proj,15,0.9974623918533325
full,fever,n/a,0,up_proj,16,0.9990958571434021
full,fever,n/a,0,up_proj,17,0.9983949065208435
full,fever,n/a,0,up_proj,18,0.9979313611984253
full,fever,n/a,0,up_proj,19,0.9994795322418213
full,fever,n/a,0,up_proj,20,0.9991304278373718
full,fever,n/a,0,up_proj,21,0.9991421103477478
full,fever,n/a,0,up_proj,22,0.9996171593666077
full,fever,n/a,0,up_proj,23,0.9994732141494751
full,fever,n/a,0,up_proj,24,0.9994951486587524
full,fever,n/a,0,up_proj,25,0.9996320009231567
full,fever,n/a,0,up_proj,26,0.9979915618896484
full,fever,n/a,0,up_proj,27,0.9886623024940491
full,fever,n/a,0,up_proj,28,0.9907362461090088
full,fever,n/a,0,up_proj,29,0.9987687468528748
full,fever,n/a,0,up_proj,30,0.9994956254959106
full,fever,n/a,0,up_proj,31,0.999220073223114
full,fever,n/a,0,up_proj,32,0.9991293549537659
full,fever,n/a,0,up_proj,33,0.9995670914649963
full,fever,n/a,0,up_proj,34,0.99965500831604
full,fever,n/a,0,up_proj,35,0.9996653199195862
full,fever,n/a,0,up_proj,36,0.9995177984237671
full,fever,n/a,0,up_proj,37,0.9984976053237915
full,fever,n/a,0,up_proj,38,0.9993888139724731
full,fever,n/a,0,up_proj,39,0.9985750913619995
full,fever,n/a,0,up_proj,40,0.9991344809532166
full,fever,n/a,0,up_proj,41,0.9932594895362854
full,fever,n/a,0,up_proj,42,0.9931449294090271
full,fever,n/a,0,up_proj,43,0.9982373714447021
full,fever,n/a,0,up_proj,44,0.9967397451400757
full,fever,n/a,0,up_proj,45,0.9978158473968506
full,fever,n/a,0,up_proj,46,0.9966030716896057
full,fever,n/a,0,up_proj,47,0.9985576868057251
full,fever,n/a,0,up_proj,48,0.9970439672470093
full,fever,n/a,0,up_proj,49,0.9955161809921265
full,fever,n/a,0,up_proj,50,0.9977363348007202
full,fever,n/a,0,up_proj,51,0.9981380701065063
full,fever,n/a,0,up_proj,52,0.9991026520729065
full,fever,n/a,0,up_proj,53,0.9980865120887756
full,fever,n/a,0,up_proj,54,0.9811388850212097
full,fever,n/a,0,up_proj,55,0.9808867573738098
full,fever,n/a,0,up_proj,56,0.9980810284614563
full,fever,n/a,0,up_proj,57,0.7818909883499146
full,fever,n/a,0,up_proj,58,0.7778912782669067
full,fever,n/a,0,up_proj,59,0.9859798550605774
full,fever,n/a,0,up_proj,60,0.9895342588424683
full,fever,n/a,0,up_proj,61,0.9965910315513611
full,fever,n/a,0,up_proj,62,0.991850733757019
full,fever,n/a,0,up_proj,63,0.9878557920455933
full,fever,n/a,0,up_proj,64,0.9877288341522217
full,fever,n/a,0,up_proj,65,0.9870042204856873
full,fever,n/a,0,up_proj,66,0.9827550053596497
full,fever,n/a,0,up_proj,67,0.9877792596817017
full,fever,n/a,0,up_proj,68,0.851520299911499
full,fever,n/a,0,up_proj,69,0.7245728969573975
full,fever,n/a,0,up_proj,70,0.856645941734314
full,fever,n/a,0,up_proj,71,0.9886024594306946
full,fever,n/a,0,up_proj,72,0.9862224459648132
full,fever,n/a,0,up_proj,73,0.9958000779151917
full,fever,n/a,0,up_proj,74,0.9856533408164978
full,fever,n/a,0,up_proj,75,0.9820976853370667
full,fever,n/a,0,up_proj,76,0.9722416996955872
full,fever,n/a,0,up_proj,77,0.9834680557250977
full,fever,n/a,0,up_proj,78,0.9945299625396729
full,fever,n/a,0,up_proj,79,0.9888362884521484
full,fever,n/a,0,up_proj,80,0.9898473620414734
full,fever,n/a,0,up_proj,81,0.9887278079986572
full,fever,n/a,0,up_proj,82,0.9958091974258423
full,fever,n/a,0,up_proj,83,0.9894293546676636
full,fever,n/a,0,up_proj,84,0.9850929975509644
full,fever,n/a,0,up_proj,85,0.8493490219116211
full,fever,n/a,0,up_proj,86,0.762336790561676
full,fever,n/a,0,up_proj,87,0.8910937309265137
full,fever,n/a,0,up_proj,88,0.9324392676353455
full,fever,n/a,0,up_proj,89,0.9305384159088135
full,fever,n/a,0,up_proj,90,0.9837131500244141
full,fever,n/a,0,up_proj,91,0.9899435639381409
full,fever,n/a,0,up_proj,92,0.9777038097381592
full,fever,n/a,0,up_proj,93,0.9828779697418213
full,fever,n/a,0,up_proj,94,0.9865155816078186
full,fever,n/a,0,up_proj,95,0.9849206805229187
full,fever,n/a,0,up_proj,96,0.9756584763526917
full,fever,n/a,0,up_proj,97,0.9751430153846741
full,fever,n/a,0,up_proj,98,0.9820940494537354
full,fever,n/a,0,up_proj,99,0.9888783097267151
full,fever,n/a,0,up_proj,100,0.9837828278541565
full,fever,n/a,0,up_proj,101,0.9652565121650696
full,fever,n/a,0,up_proj,102,0.9628234505653381
full,fever,n/a,0,up_proj,103,0.9485817551612854
full,fever,n/a,0,up_proj,104,0.8191723823547363
full,fever,n/a,0,up_proj,105,0.8596742153167725
full,fever,n/a,0,up_proj,106,0.8904818892478943
full,fever,n/a,0,up_proj,107,0.9824097156524658
full,fever,n/a,0,up_proj,108,0.9750428199768066
full,fever,n/a,0,up_proj,109,0.9220218062400818
full,fever,n/a,0,up_proj,110,0.8694508671760559
full,fever,n/a,0,up_proj,111,0.931753396987915
full,fever,n/a,0,up_proj,112,0.9790654182434082
full,fever,n/a,0,up_proj,113,0.8995765447616577
full,fever,n/a,0,up_proj,114,0.9163535237312317
full,fever,n/a,0,up_proj,115,0.9441676139831543
full,fever,n/a,0,up_proj,116,0.9880567193031311
full,fever,n/a,0,up_proj,117,0.8301109075546265
full,fever,n/a,0,up_proj,118,0.8350043296813965
full,fever,n/a,0,up_proj,119,0.9728513956069946
full,fever,n/a,0,up_proj,120,0.9708866477012634
full,fever,n/a,0,up_proj,121,0.9648606777191162
full,fever,n/a,0,up_proj,122,0.9526784420013428
full,fever,n/a,0,up_proj,123,0.9538927674293518
full,fever,n/a,0,up_proj,124,0.9610800743103027
full,fever,n/a,0,up_proj,125,0.9763514995574951
full,fever,n/a,0,up_proj,126,0.9840378761291504
full,fever,n/a,0,up_proj,127,0.9456053972244263
full,fever,n/a,0,up_proj,128,0.9295004606246948
full,fever,n/a,0,up_proj,129,0.9678407311439514
full,fever,n/a,0,up_proj,130,0.9317207932472229
full,fever,n/a,0,up_proj,131,0.9392756223678589
full,fever,n/a,0,up_proj,132,0.9812873005867004
full,fever,n/a,0,up_proj,133,0.9916510581970215
full,fever,n/a,0,up_proj,134,0.9617052674293518
full,fever,n/a,0,up_proj,135,0.9630910158157349
full,fever,n/a,0,up_proj,136,0.9766715168952942
full,fever,n/a,0,up_proj,137,0.966524064540863
full,fever,n/a,0,up_proj,138,0.9443325400352478
full,fever,n/a,0,up_proj,139,0.9525713920593262
full,fever,n/a,0,up_proj,140,0.96780925989151
full,fever,n/a,0,up_proj,141,0.9818063378334045
full,fever,n/a,0,up_proj,142,0.9271244406700134
full,fever,n/a,0,up_proj,143,0.9473778009414673
full,fever,n/a,0,up_proj,144,0.9545606970787048
full,fever,n/a,0,up_proj,145,0.9452677369117737
full,fever,n/a,0,up_proj,146,0.9441899061203003
full,fever,n/a,0,up_proj,147,0.9433831572532654
full,fever,n/a,0,up_proj,148,0.8406916856765747
full,fever,n/a,0,up_proj,149,0.795076310634613
full,fever,n/a,0,up_proj,150,0.9026546478271484
full,fever,n/a,0,down_proj,1,0.9999858736991882
full,fever,n/a,0,down_proj,2,0.9999802708625793
full,fever,n/a,0,down_proj,3,0.9999756217002869
full,fever,n/a,0,down_proj,4,0.9999703764915466
full,fever,n/a,0,down_proj,5,0.9999635815620422
full,fever,n/a,0,down_proj,6,0.9998420476913452
full,fever,n/a,0,down_proj,7,0.9998346567153931
full,fever,n/a,0,down_proj,8,0.9999216198921204
full,fever,n/a,0,down_proj,9,0.9998568892478943
full,fever,n/a,0,down_proj,10,0.9997625946998596
full,fever,n/a,0,down_proj,11,0.9999048709869385
full,fever,n/a,0,down_proj,12,0.9997915029525757
full,fever,n/a,0,down_proj,13,0.9998781681060791
full,fever,n/a,0,down_proj,14,0.9993888139724731
full,fever,n/a,0,down_proj,15,0.9993846416473389
full,fever,n/a,0,down_proj,16,0.9998148083686829
full,fever,n/a,0,down_proj,17,0.9998327493667603
full,fever,n/a,0,down_proj,18,0.9998139142990112
full,fever,n/a,0,down_proj,19,0.9993939995765686
full,fever,n/a,0,down_proj,20,0.9698678851127625
full,fever,n/a,0,down_proj,21,0.9695186614990234
full,fever,n/a,0,down_proj,22,0.9994005560874939
full,fever,n/a,0,down_proj,23,0.998516857624054
full,fever,n/a,0,down_proj,24,0.9990333318710327
full,fever,n/a,0,down_proj,25,0.9990602135658264
full,fever,n/a,0,down_proj,26,0.9994326233863831
full,fever,n/a,0,down_proj,27,0.9982720017433167
full,fever,n/a,0,down_proj,28,0.997696042060852
full,fever,n/a,0,down_proj,29,0.9988918900489807
full,fever,n/a,0,down_proj,30,0.9977632761001587
full,fever,n/a,0,down_proj,31,0.9980520009994507
full,fever,n/a,0,down_proj,32,0.9986202120780945
full,fever,n/a,0,down_proj,33,0.9794195294380188
full,fever,n/a,0,down_proj,34,0.9803174734115601
full,fever,n/a,0,down_proj,35,0.9988587498664856
full,fever,n/a,0,down_proj,36,0.9982591867446899
full,fever,n/a,0,down_proj,37,0.9982256293296814
full,fever,n/a,0,down_proj,38,0.9993178844451904
full,fever,n/a,0,down_proj,39,0.9987016916275024
full,fever,n/a,0,down_proj,40,0.9991154670715332
full,fever,n/a,0,down_proj,41,0.9993164539337158
full,fever,n/a,0,down_proj,42,0.9627970457077026
full,fever,n/a,0,down_proj,43,0.9626785516738892
full,fever,n/a,0,down_proj,44,0.998991072177887
full,fever,n/a,0,down_proj,45,0.9982373714447021
full,fever,n/a,0,down_proj,46,0.997948408126831
full,fever,n/a,0,down_proj,47,0.9837969541549683
full,fever,n/a,0,down_proj,48,0.9837316870689392
full,fever,n/a,0,down_proj,49,0.9970121383666992
full,fever,n/a,0,down_proj,50,0.9264400601387024
full,fever,n/a,0,down_proj,51,0.9257323145866394
full,fever,n/a,0,down_proj,52,0.9985933303833008
full,fever,n/a,0,down_proj,53,0.9975676536560059
full,fever,n/a,0,down_proj,54,0.9989016056060791
full,fever,n/a,0,down_proj,55,0.993644654750824
full,fever,n/a,0,down_proj,56,0.9899218678474426
full,fever,n/a,0,down_proj,57,0.9947460889816284
full,fever,n/a,0,down_proj,58,0.9935665130615234
full,fever,n/a,0,down_proj,59,0.9932944774627686
full,fever,n/a,0,down_proj,60,0.9959841370582581
full,fever,n/a,0,down_proj,61,0.9983068704605103
full,fever,n/a,0,down_proj,62,0.9946582913398743
full,fever,n/a,0,down_proj,63,0.9938408732414246
full,fever,n/a,0,down_proj,64,0.9968603849411011
full,fever,n/a,0,down_proj,65,0.996921718120575
full,fever,n/a,0,down_proj,66,0.9691780805587769
full,fever,n/a,0,down_proj,67,0.968166708946228
